year,pid,player,team,rim_made,rim_miss,rim_assisted,mid_made,mid_miss,mid_assisted,three_made,three_miss,three_assisted,dunks_made,dunks_miss,dunks_assisted
2026,70341,Kaila Berry,Fordham,30,27,19,4,27,3,0,2,0,0,0,0
2026,70345,Daphane White,Charlotte,25,14,22,3,7,3,0,0,0,0,0,0
2026,70347,Amaya Dowdy,Stonehill,22,17,14,10,12,4,0,1,0,0,0,0
2026,70350,Lucia Melero,New Hampshire,52,51,34,14,27,7,0,2,0,0,0,0
2026,70351,Jada Hood,St. Thomas,37,50,7,6,13,1,44,97,32,0,0,0
2026,70356,Kiersten Johnson,Baylor,34,21,27,23,36,15,14,21,14,0,0,0
2026,70357,Amelia Strong,Illinois Chicago,61,47,38,2,14,1,0,0,0,0,0,0
2026,70359,Saniyah Glenn,Harvard,62,64,20,21,68,5,33,71,27,0,0,0
2026,70360,Brynn McCurry,Villanova,91,46,63,24,39,20,20,35,18,0,0,0
2026,70361,Isobel Bunyan,Montana St.,21,17,12,9,24,4,57,113,55,0,0,0
2026,70362,Amourie Porter,Winthrop,77,62,37,66,98,16,16,33,14,0,0,0
2026,70363,Kaemyn Bekemeier,Missouri St.,77,47,30,45,112,8,67,129,50,0,0,0
2026,70365,Chaniya Clark,North Carolina A&T,69,37,50,16,38,8,19,57,17,0,0,0
2026,70367,Chanelle McDonald,Bethune Cookman,7,11,2,2,8,1,0,0,0,0,0,0
2026,70368,Jasmyn Lott,UNLV,28,23,13,66,84,22,32,53,31,0,0,0
2026,70370,Elle Evans,Kansas,19,13,12,17,33,7,66,79,63,0,0,0
2026,70372,Kylee Mabry,Utah Valley,27,55,12,13,28,6,24,65,24,0,0,0
2026,70374,Amiya Carroll,Delaware,0,0,0,0,0,0,1,1,1,0,0,0
2026,70376,Meghan Downing,East Tennessee St.,56,47,40,19,56,15,1,12,0,0,0,0
2026,70381,Ayen Angoi,Hofstra,18,12,12,9,15,5,1,6,1,0,0,0
2026,70382,Georgia Gray,West Georgia,0,1,0,0,0,0,0,0,0,0,0,0
2026,70383,Elif Istanbulluoglu,Louisville,84,41,50,28,42,14,30,57,30,0,0,0
2026,70384,Journey Thompson,Syracuse,33,13,23,16,34,16,0,0,0,0,0,0
2026,70389,Kennedy Clifton,Rice,3,2,3,3,4,2,2,5,2,0,0,0
2026,70394,Dominique Ennis,Rice,38,19,16,35,67,9,90,171,85,0,0,0
2026,70396,Olivia Smith,IU Indy,66,68,13,21,30,3,17,44,12,0,0,0
2026,70398,Olivia McGhee,Virginia,2,0,2,0,0,0,2,11,2,0,0,0
2026,70400,Mya Hansen,Boise St.,15,21,1,25,42,5,34,55,28,0,0,0
2026,70401,Amira Ofunniyin,Gardner Webb,86,80,61,13,46,8,0,1,0,0,0,0
2026,70402,Bree Robinson,James Madison,94,63,29,32,54,6,34,76,33,0,0,0
2026,70403,Hailey Adams,Rice,62,49,28,58,109,29,1,8,1,0,0,0
2026,70406,Mary McMillan,Stetson,89,74,15,11,29,1,46,88,39,0,0,0
2026,70413,Kaila Walker,Alabama A&M,44,31,13,17,31,8,45,89,31,0,0,0
2026,70414,Milana Nenadic,Valparaiso,45,56,23,60,95,40,20,54,19,0,0,0
2026,70415,Jade Rutledge,Niagara,28,41,10,14,22,4,0,0,0,0,0,0
2026,70416,Edessa Noyan,Indiana,55,28,48,14,15,9,7,19,5,0,1,0
2026,70417,Breana Delaney,Stonehill,48,36,18,19,56,8,13,50,13,0,0,0
2026,70420,Ryley Goebel,Northern Iowa,174,92,99,17,34,6,3,8,3,0,0,0
2026,70421,Alexa Washington,North Florida,43,62,6,8,16,1,31,78,25,0,0,0
2026,70425,Brylee Glenn,Minnesota,51,33,27,25,62,9,12,31,12,0,0,0
2026,70427,Malene Pedersen,Wyoming,78,37,46,43,81,20,51,104,48,0,0,0
2026,70431,Kylee Watson,Villanova,20,22,16,1,5,1,0,3,0,0,0,0
2026,70432,Olivia Moore,South Dakota,2,2,0,1,1,0,2,10,2,0,0,0
2026,70435,Iyanna Rogers,Norfolk St.,4,6,2,2,7,2,1,0,1,0,0,0
2026,70437,Brooke Paquette,Stonehill,50,51,27,27,66,8,60,113,54,0,0,0
2026,70440,Janessa Williams,LIU,54,41,20,11,28,4,36,57,33,0,0,0
2026,70443,Dunja Zecevic,Duquesne,13,10,8,5,12,4,3,11,2,0,0,0
2026,70445,Sam Richardson,Rider,2,1,2,0,0,0,0,1,0,0,0,0
2026,70446,Emiyah Cobb,SIU Edwardsville,5,13,4,1,13,0,0,3,0,0,0,0
2026,70448,Zoli Khalil,Towson,37,39,14,29,54,10,23,52,21,0,0,0
2026,70450,Kiya Dorroh,Hampton,8,11,4,19,23,12,1,2,0,0,0,0
2026,70453,Marta Hermoso,Northern Illinois,27,17,18,3,5,2,14,44,14,0,0,0
2026,70461,Kelby Bannerman,UMKC,40,44,23,8,32,6,7,21,7,0,0,0
2026,70462,Ivane Tensaie,UTEP,6,18,1,25,44,5,72,135,61,0,0,0
2026,70470,McKenna Simons,San Jose St.,7,6,4,2,5,0,6,17,5,0,0,0
2026,70473,Riley Stack,Old Dominion,66,58,47,20,29,14,6,26,3,0,0,0
2026,70478,Sakima Walker,California,160,92,129,40,59,30,0,1,0,1,0,1
2026,70479,Zyan Reynolds,Delaware St.,7,16,5,0,2,0,0,0,0,0,0,0
2026,70481,Kylee Fears,Merrimack,0,2,0,0,1,0,0,0,0,0,0,0
2026,70485,L'or Mputu,South Florida,109,68,76,32,54,26,0,0,0,0,0,0
2026,70487,Alonya Waldon,North Florida,56,60,15,5,11,0,26,56,20,0,0,0
2026,70488,Jada Knight,Samford,22,30,2,10,16,1,2,11,2,0,0,0
2026,70489,Kennedy Langham,Butler,41,36,10,14,39,3,8,18,8,0,0,0
2026,70493,Gisella Maul,California,49,49,19,3,9,2,51,82,47,0,0,0
2026,70495,Madison Booker,Texas,87,41,33,172,166,84,23,51,17,0,0,0
2026,70496,Abbie Boutilier,Eastern Illinois,17,27,12,14,29,12,0,0,0,0,0,0
2026,70502,Zoey Washington,Montana,0,0,0,0,0,0,0,1,0,0,0,0
2026,70503,Simone Cunningham,Old Dominion,74,63,48,17,43,8,0,1,0,0,0,0
2026,70507,Dani McTeer,Charleston,2,6,0,2,4,1,2,5,2,0,0,0
2026,70509,Caia Loving,George Washington,25,10,13,1,2,1,0,0,0,0,0,0
2026,70510,Asjah Inniss,Louisiana Monroe,26,27,8,14,52,1,42,87,41,0,0,0
2026,70511,Nya Robertson,Tennessee,21,26,10,10,15,1,57,115,50,0,0,0
2026,70512,Georgia Grigoropoulou,Saint Mary's,20,12,15,10,24,6,0,0,0,0,0,0
2026,70515,Kate Samson,Navy,39,15,28,41,54,30,0,1,0,0,0,0
2026,70516,A'riel Jackson,Auburn,29,37,5,19,34,3,20,38,11,0,0,0
2026,70517,Talaysia Cooper,Tennessee,75,52,8,48,76,6,61,117,47,0,0,0
2026,70519,Anzhane' Hutton,East Carolina,73,74,46,30,61,23,17,33,17,0,0,0
2026,70522,Jasmine Timmerson,Davidson,13,9,3,2,3,1,12,28,12,0,0,0
2026,70523,Lauren Rust,Pittsburgh,31,33,23,32,63,29,0,3,0,0,0,0
2026,70524,Lizzie Holder,Navy,11,4,7,4,8,1,0,5,0,0,0,0
2026,70526,Alondra Lizama,Cal St. Northridge,34,23,16,1,1,0,5,10,5,0,0,0
2026,70529,Kymora Johnson,Virginia,78,63,28,41,76,11,103,182,71,0,0,0
2026,70530,Daniela Gonzalez,South Alabama,40,55,12,10,33,5,62,103,58,0,0,0
2026,70532,Amiya Evans,Penn St.,11,15,5,5,15,5,0,1,0,1,0,0
2026,70533,Kaety L'Amoreaux,Fairfield,98,58,23,13,27,2,74,129,56,0,0,0
2026,70536,Dallas Pierce,Siena,8,9,5,2,9,1,6,13,6,0,0,0
2026,70537,Monica Williams,Ohio,35,53,1,2,16,1,30,42,29,0,0,0
2026,70538,Blessing Okoh,Sam Houston St.,1,1,1,0,6,0,3,5,3,0,0,0
2026,70541,Sharmela Reid,Jacksonville,14,25,10,0,3,0,0,0,0,0,0,0
2026,70542,Alexia Dizeko,Florida,25,11,8,21,29,18,20,46,19,0,0,0
2026,70547,Maia Jones,Santa Clara,78,84,31,9,20,2,63,138,54,0,0,0
2026,70550,Nakiyah Mays-Prince,Louisiana Monroe,34,46,8,50,79,10,42,94,26,0,0,0
2026,70552,Praise Egharevba,Oklahoma St.,21,28,14,2,2,1,0,0,0,0,0,0
2026,70558,Adebukola Akomolafe,SIU Edwardsville,43,37,24,6,24,6,5,13,5,0,0,0
2026,70561,Madelynn Muniz,Cal St. Fullerton,8,6,4,2,7,0,29,83,29,0,0,0
2026,70562,Idara Udo,UTSA,58,44,35,30,67,26,1,4,0,0,0,0
2026,70565,Kayla Cooper,Southern Illinois,37,44,14,39,69,18,39,92,35,0,0,0
2026,70566,Rhema Collins,FIU,133,122,66,34,62,20,12,27,9,0,1,0
2026,70567,Asia Barclay,Louisiana Monroe,41,15,22,11,40,6,0,2,0,0,0,0
2026,70568,Mya Barnes,Jacksonville St.,55,58,18,6,14,0,53,100,51,0,0,0
2026,70569,Kristol Ayson,UCF,33,31,3,17,20,1,12,45,11,0,0,0
2026,70570,Lily Krahn,Wisconsin,8,3,4,2,1,2,42,50,39,0,0,0
2026,70571,Gracie Hamby,Middle Tennessee,0,1,0,0,2,0,0,0,0,0,0,0
2026,70578,Daimoni Dorsey,Bethune Cookman,25,19,13,46,98,19,15,42,12,0,0,0
2026,70579,Aaliyah Gayles,Utah St.,29,40,1,29,69,5,24,70,17,0,0,0
2026,70582,Denali Craig-Edwards,IU Indy,3,4,3,2,6,2,0,2,0,0,0,0
2026,70585,Nile Muguira Orbe,Western Michigan,15,21,2,3,12,1,33,105,29,0,0,0
2026,70587,Madison Mathiowetz,South Dakota St.,47,46,19,58,61,14,57,87,55,0,0,0
2026,70589,Finau Tonga,Minnesota,58,26,33,7,12,6,0,0,0,0,0,0
2026,70591,Audia Young,Xavier,10,11,9,3,11,2,14,51,14,0,0,0
2026,70594,Mya Pratcher,Western Kentucky,20,25,6,10,37,2,2,12,2,0,0,0
2026,70596,Kenley McCarn,Tennessee Martin,29,19,18,85,101,22,47,101,38,0,0,0
2026,70598,Melesungu Afeaki,Saint Mary's,19,17,17,15,27,11,0,2,0,0,0,0
2026,70602,Laura Ziegler,Louisville,60,30,37,51,78,35,48,85,48,0,1,0
2026,70603,Chloe Chard Peloquin,Wright St.,1,3,1,6,6,4,5,6,4,0,0,0
2026,70606,Sisi Eleko,Eastern Michigan,116,49,77,58,110,30,14,44,12,0,0,0
2026,70607,Ada Anamekwe,Brown,38,55,24,3,6,3,0,4,0,0,0,0
2026,70608,Chyra Evans,Utah,91,66,61,5,8,0,9,30,9,0,0,0
2026,70609,Alyssa Moreland,Brown,123,112,71,6,18,3,0,1,0,1,0,0
2026,70610,Carley Duffney,Green Bay,69,60,51,17,32,11,12,27,12,0,0,0
2026,70611,Natalia Sierra-Vargas,George Washington,1,1,1,0,0,0,0,0,0,0,0,0
2026,70613,Meghan Casey,Binghamton,39,25,7,28,44,6,31,54,26,0,0,0
2026,70621,Jordan Billing,Cal Poly,5,7,4,2,3,0,10,29,10,0,0,0
2026,70626,Anabel Latorre Ciria,UMass Lowell,26,28,17,2,4,2,0,0,0,0,0,0
2026,70629,Ta'Mia Scott,Alabama,49,51,7,27,30,8,52,87,45,0,0,0
2026,70630,Caroline Ducharme,Connecticut,8,7,6,1,10,1,4,19,4,0,0,0
2026,70633,Bella Finnegan,Illinois St.,4,7,1,23,31,14,45,95,44,0,0,0
2026,70636,Ally Sweeney,Richmond,58,51,6,21,23,4,55,83,39,0,0,0
2026,70637,Melissa Mwanza,Stony Brook,29,32,20,2,12,2,0,0,0,0,0,0
2026,70639,Malaya Cowles,Notre Dame,88,67,64,28,39,21,0,0,0,0,0,0
2026,70642,Azzi Fudd,Connecticut,66,36,34,68,85,32,115,137,111,0,0,0
2026,70643,Kamaria Gipson,UNC Asheville,2,12,1,2,5,2,0,0,0,0,0,0
2026,70645,Mackenzie Wurm,Louisiana Tech,0,0,0,0,2,0,0,0,0,0,0,0
2026,70649,Lucia Yenes,New Mexico St.,81,60,29,42,104,23,11,27,7,0,0,0
2026,70651,Kylie Marshall,James Madison,12,12,5,5,9,3,20,51,16,0,0,0
2026,70654,Shelby Fiddler,Presbyterian,1,1,0,0,3,0,3,19,3,0,0,0
2026,70655,Dalanna Carter,Old Dominion,15,33,5,7,21,0,10,20,10,0,0,0
2026,70656,Daniela López,East Tennessee St.,40,28,10,8,19,1,38,76,31,0,0,0
2026,70659,Jenesis Perrin,Howard,8,5,4,3,7,2,0,0,0,0,0,0
2026,70663,Jayla Smith,Missouri,45,26,12,17,23,2,29,69,25,0,0,0
2026,70664,Alaisha Brown,Sam Houston St.,6,7,4,3,13,2,3,7,3,0,0,0
2026,70666,Yanniah Boyd,Binghamton,54,52,12,11,51,2,3,24,3,0,0,0
2026,70670,Morgan Sieper,Southern Miss,4,1,1,2,9,1,22,62,21,0,0,0
2026,70671,Ella Wedin,Saint Mary's,1,3,0,0,0,0,18,44,18,0,0,0
2026,70672,Kayla Henry,Central Connecticut,40,41,26,10,33,10,0,0,0,0,0,0
2026,70673,Jordan Campbell,Florida Gulf Coast,11,19,6,6,6,2,9,30,9,0,0,0
2026,70679,Michiyah Simmons,Florida Atlantic,35,59,3,9,25,2,25,67,19,0,0,0
2026,70681,Delaney Yarborough,UMBC,55,48,43,7,12,2,0,0,0,0,0,0
2026,70686,Tyana Walker,Elon,21,28,6,17,37,7,34,80,31,0,0,0
2026,70692,Charlotte O'Keefe,UT Rio Grande Valley,75,67,57,26,31,22,24,39,21,0,0,0
2026,70693,Crislyn Rose,Arkansas St.,78,77,12,36,62,4,28,67,18,0,0,0
2026,70698,Justis Odom,DePaul,6,7,3,13,27,12,0,0,0,0,0,0
2026,70702,Isabellah Middleton,Iona,90,81,41,43,90,23,24,51,23,0,0,0
2026,70705,Paula Lopez,Buffalo,34,44,16,19,34,5,37,118,31,0,0,0
2026,70706,Alexis Hess,Kansas St.,0,2,0,0,1,0,1,2,1,0,0,0
2026,70707,Astera Tuhina,Oregon,9,7,4,25,29,9,20,38,17,0,0,0
2026,70709,Jessica Wangolo,Le Moyne,22,47,8,9,15,1,8,12,8,0,0,0
2026,70711,Kirsten Lewis-Williams,South Florida,23,23,9,3,18,1,1,5,1,0,0,0
2026,70713,Mary Copple,Canisius,8,1,3,2,11,1,26,66,24,0,0,0
2026,70717,Janae Tyler,Kent St.,29,29,19,9,18,6,0,0,0,0,0,0
2026,70718,Noelani Cornfield,Arizona,79,75,22,65,105,12,8,40,6,0,0,0
2026,70722,Lexi Deden,Colorado St.,17,18,13,6,16,1,0,0,0,0,0,0
2026,70725,Carmen Yanez,UMBC,19,25,4,5,20,1,29,76,15,0,0,0
2026,70728,Charli Kay,Southern Utah,2,0,1,0,0,0,1,4,1,0,0,0
2026,70729,Evie Van Der Woude,Canisius,8,7,7,1,4,1,0,0,0,0,0,0
2026,70731,Vanessa Schwarzmann,Louisiana Monroe,0,0,0,0,0,0,0,6,0,0,0,0
2026,70732,Tyra Kennedy,Hampton,0,0,0,0,2,0,2,5,1,0,0,0
2026,70735,MaKenzie Drout,Wright St.,2,3,0,2,4,0,5,7,5,0,0,0
2026,70745,Jayla Kimbrough,New Orleans,42,47,18,31,81,11,1,20,1,0,0,0
2026,70746,Hallie Majoros,UMKC,2,0,0,3,3,3,8,37,8,0,0,0
2026,70748,Izabella Zingaro,Cleveland St.,183,99,134,12,17,11,4,14,4,0,0,0
2026,70759,Camariyana Tavares,Indiana St.,12,16,7,5,15,4,0,0,0,0,0,0
2026,70761,Julianna LaMendola,Grand Canyon,63,41,35,35,54,19,44,96,40,0,0,0
2026,70763,ZiKeyah Ransom-Carter,Florida A&M,1,2,1,0,5,0,0,0,0,0,0,0
2026,70764,Lenée Beaumont,Indiana,50,46,16,49,69,17,47,78,41,0,0,0
2026,70767,Aubrey Blankenship,Samford,8,9,3,3,13,2,28,76,28,0,0,0
2026,70768,Kaiya Wynn,Tennessee,1,2,1,1,1,0,0,0,0,0,0,0
2026,70771,Janay Brantley,Stony Brook,52,47,20,28,80,7,31,84,27,0,0,0
2026,70774,Alexandra Eldredge,Dartmouth,16,18,4,24,48,7,22,67,19,0,0,0
2026,70777,Ava Uhrich,Southern Utah,101,55,67,43,80,23,24,60,22,1,0,1
2026,70780,Hannah Riddick,Tulsa,132,103,42,29,46,10,6,14,6,0,0,0
2026,70781,Rosie Scognamiglio,Lafayette,8,10,6,4,13,1,24,58,23,0,0,0
2026,70783,Khylee Pepe,Long Beach St.,65,74,22,22,53,10,13,42,10,0,0,0
2026,70785,Ava Stoller,Eastern Illinois,33,35,10,50,95,16,30,77,22,0,0,0
2026,70793,Brooke Fatupaito,Montana St.,17,16,10,3,14,3,4,8,4,0,0,0
2026,70797,Aalyah Del Rosario,Vanderbilt,10,9,5,0,1,0,0,0,0,0,0,0
2026,70806,JoJo Nworie,Colorado,7,3,6,1,4,1,1,1,1,0,0,0
2026,70812,Abby Wolterman,Northern Kentucky,77,52,40,4,19,2,2,11,2,0,0,0
2026,70813,Summah Hanson,UC Irvine,19,24,5,7,10,5,20,43,20,0,0,0
2026,70815,Michelle Ojo,DePaul,82,69,55,10,28,8,1,5,1,0,0,0
2026,70816,Ella Van Weelden,Cleveland St.,4,3,4,1,2,1,16,45,16,0,0,0
2026,70820,Maren Westin,Green Bay,2,7,1,4,3,3,1,7,1,0,0,0
2026,70825,Joniyah Bland-Fitzpatrick,Bowling Green,31,38,17,10,19,2,1,7,1,0,0,0
2026,70828,Lilah Moore,Northern Colorado,2,2,2,1,3,0,11,19,11,0,0,0
2026,70830,Samyha Suffren,Virginia Tech,67,45,14,35,83,20,8,24,8,0,0,0
2026,70831,Carys Baker,Virginia Tech,60,40,40,52,89,39,66,108,66,0,0,0
2026,70832,Draya Wacker,Montana,19,24,6,1,15,0,28,78,21,0,0,0
2026,70833,Clara Strack,Kentucky,102,44,59,113,139,77,25,75,25,0,0,0
2026,70836,Colbi Maples,Cleveland St.,66,66,17,39,71,4,65,142,32,0,0,0
2026,70837,Zsófia Telegdy,Western Kentucky,41,22,24,12,21,8,33,110,32,0,0,0
2026,70839,Timaya Lewis-Eutsey,Marshall,166,103,32,43,70,1,16,63,13,0,0,0
2026,70841,Allie Palmieri,Massachusetts,40,34,21,38,60,18,55,121,52,0,0,0
2026,70843,Torin Rogers,UNC Wilmington,24,17,11,10,38,6,30,49,29,0,0,0
2026,70844,Mary-Anna Asare,VCU,21,21,3,6,10,1,14,33,9,0,0,0
2026,70845,Lalani Ellis,Eastern Illinois,7,2,2,4,7,0,1,2,0,0,0,0
2026,70848,Ashlon Jackson,Duke,25,27,5,35,60,7,73,159,54,0,0,0
2026,70849,Mimi McCollister,Arkansas St.,30,35,8,14,32,1,33,74,31,0,0,0
2026,70852,De'Shawnti Thomas,Illinois St.,3,7,2,2,10,0,2,6,2,0,0,0
2026,70854,Ande'a Cherisier,Delaware,118,111,54,32,64,14,0,1,0,0,0,0
2026,70856,Laine McGurk,Drexel,43,16,23,59,98,34,48,99,41,0,0,0
2026,70857,Shay Bollin,Wisconsin,15,12,8,7,8,4,18,45,16,0,0,0
2026,70859,Cheyenne Banks,Wichita St.,14,11,10,0,9,0,0,0,0,0,0,0
2026,70867,Mikayla Johnson,Pittsburgh,63,81,29,35,83,11,30,91,26,0,0,0
2026,70868,Ally Carman,Buffalo,8,10,5,2,3,1,0,0,0,0,0,0
2026,70869,Monajah Ford,South Carolina St.,21,29,9,7,25,2,13,26,12,0,0,0
2026,70871,Diarrah Sissoko,Fresno St.,2,0,0,1,3,0,1,6,1,0,0,0
2026,70874,Laila Hull,North Carolina,9,7,3,1,3,0,32,62,31,0,0,0
2026,70876,Arielle Mackey-Williams,BYU,9,12,2,3,11,0,14,16,14,0,0,0
2026,70878,Filippa Goula,Oakland,39,41,12,22,41,8,34,64,28,0,0,0
2026,70880,Favor Ayodele,Grand Canyon,14,19,9,0,3,0,0,0,0,0,0,0
2026,70881,Aaryn Battle,Hampton,17,24,4,23,58,4,20,47,17,0,0,0
2026,70886,Gianni Boone,Campbell,89,64,40,23,49,10,2,9,2,0,0,0
2026,70888,Sarah Rambus,Oregon,48,29,41,47,53,42,0,0,0,0,1,0
2026,70889,Tyra Robinson,Missouri St.,1,2,1,1,1,1,0,0,0,0,0,0
2026,70892,Alyssa Tarpley,Samford,5,3,2,1,7,1,6,22,6,0,0,0
2026,70894,Abbey Lindsey,Bryant,16,15,1,12,19,5,3,11,3,0,0,0
2026,70896,Ella Brubaker,Seattle,79,62,28,28,43,3,40,88,36,0,0,0
2026,70897,Ashleigh Connor,La Salle,95,65,38,31,79,11,37,65,28,0,0,0
2026,70900,Loes Rozing,New Mexico St.,9,11,6,16,31,6,9,34,9,0,0,0
2026,70903,Makennah White,VCU,25,22,17,18,43,14,23,45,23,0,0,0
2026,70905,Fliss Henderson,Columbia,64,69,22,6,28,2,6,35,5,0,0,0
2026,70906,Inés Monteagudo,Boston University,3,3,2,5,8,1,53,74,50,0,0,0
2026,70908,Riley Weiss,Columbia,58,40,31,79,107,32,88,147,78,0,0,0
2026,70912,Blau Tor,Columbia,8,4,5,1,2,0,0,4,0,0,0,0
2026,70913,Audrey Ericksen,Boston University,10,13,3,3,7,2,21,53,21,0,0,0
2026,70914,Jordan Jackson,Houston Christian,27,23,20,17,43,10,25,61,22,0,0,0
2026,70916,Addi Brownfield,Western Illinois,54,38,10,10,31,1,44,76,43,0,0,0
2026,70920,Alexus Mobley,Loyola Chicago,75,68,24,31,58,8,16,54,15,0,0,0
2026,70922,Saylor Poffenbarger,Maryland,38,34,15,22,32,8,46,103,39,0,0,0
2026,70923,Kara Dunn,USC,81,45,58,25,34,12,71,117,68,0,0,0
2026,70925,Ines Noguero,Georgia Tech,7,1,5,4,8,3,3,2,3,0,0,0
2026,70926,Romi Levy,Virginia,42,19,29,34,42,21,33,57,32,0,0,0
2026,70928,Nikole Thomas,UMKC,1,6,0,7,8,6,0,0,0,0,0,0
2026,70929,Jana Sallman,William & Mary,61,53,41,36,54,25,0,1,0,0,0,0
2026,70931,Latazia Williamson,Kennesaw St.,70,48,41,32,63,21,0,3,0,1,0,1
2026,70933,Ally Hollifield,Western Carolina,31,49,7,5,28,1,42,122,33,0,0,0
2026,70934,Quanirah Montague,Auburn,4,2,4,0,0,0,0,1,0,0,0,0
2026,70942,Lauren Cummings,Long Beach St.,1,2,1,1,1,0,0,3,0,0,0,0
2026,70944,Lilly Ferguson,Massachusetts,44,35,28,16,36,16,2,8,2,0,0,0
2026,70945,Kristin Williams,Coastal Carolina,33,29,8,21,50,2,82,148,61,0,0,0
2026,70947,Priscilla Williams,Jacksonville,77,63,26,22,57,6,36,90,29,0,0,0
2026,70948,Vivienne Knee,Cornell,0,3,0,2,6,2,0,2,0,0,0,0
2026,70952,Aaliyah Collins,High Point,137,115,19,15,23,1,19,44,18,0,0,0
2026,70954,Ary Dizon,Western Carolina,68,63,50,12,33,9,3,13,3,0,0,0
2026,70955,Maya Anderson,San Jose St.,71,103,41,30,78,18,48,127,43,0,0,0
2026,70956,Jyah LoVett,Arizona St.,40,33,8,12,29,3,12,42,12,0,0,0
2026,70958,Kharyssa Richardson,Mississippi St.,42,32,20,51,93,22,7,14,7,0,0,0
2026,70959,Kaliyah Dillard,San Jose St.,15,17,8,2,7,2,1,11,1,0,0,0
2026,70960,Trinity Fields,UNC Asheville,2,5,0,0,2,0,3,9,3,0,0,0
2026,70961,Jakayla Johnson,Southern Miss,73,55,17,38,63,9,34,57,31,0,0,0
2026,70963,Charlise Dunn,Davidson,110,103,31,7,17,1,63,141,58,0,0,0
2026,70965,Jordana Codio,Seton Hall,78,76,43,50,105,26,24,70,22,0,0,0
2026,70966,Amina Muhammad,Oregon,42,17,32,8,16,6,0,0,0,0,0,0
2026,70967,Olivia Young,Brown,21,20,12,11,16,4,36,100,36,0,0,0
2026,70968,Miranda Vanderwal,North Dakota,2,1,1,0,0,0,0,1,0,0,0,0
2026,70970,Shirel Nahum,UC Irvine,20,25,6,39,64,10,22,58,19,0,0,0
2026,70972,Haley Hernandez,UC Irvine,6,11,4,1,1,0,2,4,2,0,0,0
2026,70973,Grace Arnolie,Brown,57,54,11,40,71,3,57,105,43,0,0,0
2026,70974,Page Greenburg,George Mason,4,4,3,11,14,8,13,34,13,0,0,0
2026,70976,Emirson Devenie,Saint Joseph's,0,0,0,0,1,0,3,7,3,0,0,0
2026,70977,Mady Calhoun,Brown,1,0,1,0,0,0,6,18,6,0,0,0
2026,70978,Brooklyn Thrash,Eastern Michigan,34,34,22,20,27,12,25,77,25,0,0,0
2026,70979,Beth Nelson,Brown,9,18,5,0,5,0,37,76,37,0,0,0
2026,70993,Hailey Johnson,Duke,0,0,0,0,0,0,0,1,0,0,0,0
2026,70995,KK Brodie,Belmont,27,19,21,36,67,25,10,16,10,0,0,0
2026,70996,Amelia Raidaveta,Nevada,25,27,16,3,21,3,2,8,2,0,0,0
2026,70997,Brittany Harshaw,Kansas,8,4,1,3,8,1,8,24,6,0,0,0
2026,71002,Love Mays,Eastern Kentucky,6,5,2,2,3,1,2,5,2,0,0,0
2026,71005,Kyndall Hunter,Houston,30,30,4,18,52,6,37,83,31,0,0,0
2026,71007,Latasha Lattimore,Mississippi,97,69,49,33,54,24,15,32,14,0,0,0
2026,71015,Cristen Carter,Georgetown,47,40,30,7,16,5,0,1,0,0,0,0
2026,71016,Gabby Anderson,Harvard,7,9,3,5,9,1,3,12,3,0,0,0
2026,71017,Zoe Borter,UC Santa Barbara,62,65,22,17,39,7,63,90,62,0,0,0
2026,71018,Meghan Andersen,Fairfield,95,91,48,15,22,7,88,133,82,0,0,0
2026,71020,Audrey Taylor,Northern Arizona,12,19,1,9,19,2,39,88,35,0,0,0
2026,71021,Taylor Feldman,Purdue,4,8,0,2,8,0,8,11,6,0,0,0
2026,71022,Saniyah Neverson,Hawaii,84,52,39,15,33,6,22,39,19,0,0,0
2026,71023,Sophie Glancey,Santa Clara,51,28,36,31,46,22,10,26,10,0,0,0
2026,71026,Destiny Howell,Wisconsin,56,30,33,42,82,21,70,107,66,0,0,0
2026,71028,Grace Hall,SMU,17,21,9,11,22,8,13,35,12,0,0,0
2026,71030,Shay Ciezki,Indiana,80,36,10,101,100,20,79,98,57,0,0,0
2026,71031,Taleiyah Gibbs,Texas St.,24,10,9,6,17,1,7,12,7,0,0,0
2026,71034,Anna Foley,Quinnipiac,55,34,25,80,106,51,9,17,8,0,0,0
2026,71035,Ava Sollenne,Quinnipiac,1,0,1,0,0,0,2,5,2,0,0,0
2026,71038,Riley Rismiller,Kent St.,66,53,48,20,31,10,3,12,3,0,0,0
2026,71040,Jada Ryce,Winthrop,6,3,2,19,20,3,5,40,4,0,0,0
2026,71042,Bukky Akinsola,North Alabama,21,36,2,1,15,0,3,15,3,0,0,0
2026,71043,Anaiah Jenkins,Radford,41,52,29,23,46,17,9,27,7,0,0,0
2026,71046,Ines Bettencourt,Gonzaga,27,37,12,22,50,5,28,60,22,0,0,0
2026,71047,Nevaeh Ferrara Horne,San Francisco,12,13,7,1,5,0,2,8,2,0,0,0
2026,71053,Mariam Traore,BYU,1,2,1,0,0,0,0,0,0,0,0,0
2026,71054,Keiori Lee,East Texas A&M,0,0,0,0,0,0,0,1,0,0,0,0
2026,71058,Kailyn Nash,Morgan St.,33,34,16,33,61,18,9,34,9,0,0,0
2026,71062,Halli Poock,Murray St.,113,91,15,62,94,14,80,152,53,0,0,0
2026,71064,Anete Adler,Boston University,119,83,81,52,91,28,0,0,0,1,0,0
