player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,3p/100?,dob,bt_fetch_year
Carys Baker,Virginia Tech,ACC,33,80.8,113.2,19.2,50.8,53.09,6.8,15.9,8,9.7,49,65,0.754,112,241,0.465,66,174,0.379,3.2,0.8,15.7,Jr,6-2,10,4.66851,117.834,2.5,2026,70831,"West Hartford, CT",88.6,1.1666514,60,100,52,141,0.6,0.3688,0,0,,,86.4208,80.9066,4.18209,217.734,8.27625,5.55091,2.72533,8.51008,32.5606,6.35817,2.15191,2.1818,4.7273,6.9091,1.2727,0.4848,1.0909,14.2727,Wing G,9.03041,,2026
Draya Wacker,Montana,BSky,30,46.3,73.2,21,37.6,40.83,1.8,16.5,14.9,22.9,19,23,0.826,20,59,0.339,28,106,0.264,1.4,1.8,13.9,Jr,5-8,3,-0.0664098,75.1726,3.1,2026,70832,"Melstone, MT",,0.79596357,19,43,1,16,0.4419,0.0625,0,0,,,102.144,101.613,1.06655,108.304,-5.48833,-3.39631,-2.09202,-5.27903,18.7839,-3.13951,-2.13952,0.3548,2.8387,3.1935,1.2581,0.6129,0.2581,4.871,Wing G,10.8871,,2026
Clara Strack,Kentucky,SEC,36,78,108.4,27.1,50.7,53.64,11,24.3,12.8,15.2,102,154,0.662,215,398,0.54,25,100,0.25,7.9,2.3,30.9,Jr,6-5,13,5.76162,129.406,3.1,2026,70833,"Buffalo, NY",81.2,0.85001355,102,146,113,252,0.6986,0.4484,0,0,,,79.9547,70.2604,5.19168,302.498,13.5696,6.16269,7.40692,12.8137,31.2083,7.24724,5.56647,3.0278,7.1111,10.1389,1.8889,1.2222,2.4722,16.8611,PF/C,5.13038,,2026
Colbi Maples,Cleveland St.,Horz,33,78.5,95.4,27.2,44.6,49.61,1.4,4.5,16.9,18.8,111,148,0.75,109,254,0.429,66,212,0.311,0,2.4,31.8,Sr,5-8,11,2.71271,100.367,1.9,2026,70836,"Earle, AR",,0.82473974,68,138,41,116,0.4928,0.3534,0,0,,,93.8976,97.3218,2.34387,176.633,-2.74697,0.367386,-3.11435,-1.17179,32.1735,0.932313,-2.1041,0.3824,1.2941,1.6765,2.3529,1.4118,0,15.7353,Scoring PG,11.3158,,2026
Zsófia Telegdy,Western Kentucky,CUSA,28,70.1,81.7,20.4,42.9,45.32,2.7,15.4,12.1,21.4,26,36,0.722,53,96,0.552,33,143,0.231,3.7,2.4,15.1,Sr,6-2,23,0.522598,81.5741,3.3,2026,70837,"Budapest, Hungary",,0.64516578,41,63,12,33,0.6508,0.3636,0,0,,,96.3751,97.6185,2.00212,159.902,-1.74459,-1.52594,-0.218654,-3.14601,27.6931,-2.20606,-0.93995,0.6897,3.7586,4.4483,1.3793,1.1034,0.8621,8.1379,Wing G,10.7739,,2026
Timaya Lewis-Eutsey,Marshall,SB,35,74,110.3,35.1,52.1,57.44,7.4,6.7,34.6,19.1,172,233,0.738,237,427,0.555,20,85,0.235,2.7,7.1,45.5,Sr,5-8,3,6.02005,134.812,2.8,2026,70839,"Trenton, NJ",,1.15199502,188,297,49,130,0.633,0.3769,0,0,,,86.1057,85.3281,3.37601,256.52,11.4365,8.2604,3.17613,13.0151,29.6351,8.55623,4.45889,1.973,1.8378,3.8108,3.8919,3.8108,0.7838,20.027,Pure PG,4.69378,,2026
Allie Palmieri,Massachusetts,MAC,29,80.1,103.6,19.1,46.1,49.42,1.5,12,10.3,12.6,53,69,0.768,78,172,0.453,55,176,0.313,0.5,2.1,19.8,Sr,5-10,24,2.8314,100.825,1.2,2026,70841,"Trumbull, CT",,1.27499456,40,74,38,98,0.5405,0.3878,0,0,,,89.249,91.1736,3.1079,182.465,0.788584,1.46459,-0.676004,2.04828,33.1379,1.94677,0.101504,0.4483,3.6207,4.069,1.7586,1.2414,0.1379,12.8966,Wing G,10.559,,2026
Torin Rogers,UNC Wilmington,CAA,28,58.2,96.3,14.4,47,49.38,3.7,12.2,7,16.4,24,37,0.649,34,89,0.382,30,79,0.38,1.5,1.8,22,Sr,6-1,11,0.740185,84.7488,2.7,2026,70843,"Brasstown, NC",,0.80645463,24,41,10,48,0.5854,0.2083,0,0,,,99.7539,106.582,1.00619,127.302,-3.73905,-1.18332,-2.55572,-2.67877,25.0552,-0.631585,-2.04719,0.8621,2.931,3.7931,0.8621,0.7931,0.3793,6.5172,Wing G,6.46558,,2026
Mary-Anna Asare,VCU,A10,7,16.4,88.1,33.3,45.7,51.61,2.6,9.2,13.3,23.8,26,30,0.867,27,58,0.466,14,47,0.298,0.5,2.8,28.6,Sr,5-7,11,3.66097,112.618,2.4,2026,70844,"Pickering, Canada",,0.32142499,21,42,6,16,0.5,0.375,0,0,,,97.2855,92.2782,2.60609,38.3498,-2.30127,0.0630916,-2.36436,3.81021,28.9714,4.1852,-0.374981,0.7143,2.4286,3.1429,1.2857,1.4286,0.1429,17.4286,Combo G,13.2709,,2026
Lalani Ellis,Eastern Illinois,OVC,3,3.7,78.6,33.9,54.3,56.56,0,12.1,0,29.1,5,8,0.625,11,20,0.55,1,3,0.333,0,2.5,34.8,Jr,5-8,0,0.536857,86.1616,4.3,2026,70845,"Milwaukee, WI",,0,7,9,4,11,0.7778,0.3636,0,0,,,101.82,97.2421,1.12972,8.57425,-16.375,-8.84439,-7.53063,-7.40992,15.5333,-2.99755,-4.41237,0,1.6667,1.6667,0,0.6667,0,10,Wing G,3.71683,,2026
Ashlon Jackson,Duke,ACC,36,84.9,101.5,18.7,43.8,47.84,0.5,9.8,23,19.2,65,80,0.813,60,150,0.4,73,237,0.308,1.1,2.4,20.7,Sr,6-0,3,4.03026,110.531,1.7,2026,70848,"China, TX",97,2.07601167,25,52,35,98,0.4808,0.3571,0,0,,,87.1868,75.7566,5.00306,229.721,8.74194,5.55334,3.1886,7.93061,33.95,3.94664,3.98397,0.1667,3.1667,3.3333,4.5556,1.4444,0.4167,11.2222,Scoring PG,10.7839,,2026
Mimi McCollister,Arkansas St.,SB,34,43.9,88.1,24.3,42.7,46.43,6,12.4,27,29.7,39,53,0.736,47,121,0.388,35,112,0.313,0.8,4.8,22.7,Sr,5-6,12,1.07178,92.7454,4.4,2026,70849,"Athens, TX",,1.05557284,32,70,15,51,0.4571,0.2941,0,0,,,82.5215,82.3471,2.32277,163.966,2.59485,-0.320297,2.91515,2.52805,18.8029,0.0965885,2.43146,1.3429,2.0286,3.3714,2.7143,1.8286,0.1429,7.3143,Scoring PG,9.07389,,2026
De'Shawnti Thomas,Illinois St.,MVC,31,12.1,61.4,13.7,24.2,29.46,4.4,16.1,9.1,31.6,5,6,0.833,5,25,0.2,2,8,0.25,2.6,0.9,18.2,Sr,5-10,2,-0.490961,52.1789,7.1,2026,70852,"Tulsa, OK",,0.71434902,3,10,2,15,0.3,0.1333,0,0,,,95.2599,95.1038,0.47191,35.8566,-6.92914,-6.75301,-0.176125,-8.08657,6.0323,-8.01346,-0.0731033,0.2258,0.871,1.0968,0.3226,0.0968,0.1613,0.6774,Wing G,2.47268,,2026
Ande'a Cherisier,Delaware,CUSA,30,71.2,94.4,27.2,46,51.96,12.3,17.4,14.5,23.6,95,123,0.772,150,325,0.462,0,1,0,1.9,1.8,37.7,Jr,6-1,21,2.6662,102.318,4.6,2026,70854,"Baltimore, MD",,0.49504312,118,229,32,96,0.5153,0.3333,0,0,,,90.7423,93.7742,2.49375,191.429,-0.176047,-0.110425,-0.065622,-0.887554,29.2484,-0.110331,-0.777224,3.129,4.5484,7.6774,1.6129,0.9355,0.6129,12.9032,Wing G,0.0635451,,2026
Laine McGurk,Drexel,CAA,31,74.6,106.3,23.1,47.9,51.53,4,10.9,16.7,12.8,56,66,0.848,102,216,0.472,48,147,0.327,0.1,2.2,18.2,Jr,5-10,10,3.17116,106.795,2.2,2026,70856,"West Chester, PA",,1.51062101,43,59,59,157,0.7288,0.3758,0,0,,,91.8105,96.6768,2.23009,162.067,1.98016,3.24183,-1.26167,3.00139,30.1063,3.41564,-0.414247,1.0312,2.875,3.9062,2.2188,1.0312,0.0312,12.8438,Wing G,9.9169,,2026
Shay Bollin,Wisconsin,B10,34,37.6,96.6,15.6,46.4,50.83,3.5,12.6,17.8,26.5,21,25,0.84,24,46,0.522,18,64,0.281,1.8,1.6,22.7,--,6-3,22,1.05985,96.5119,2.8,2026,70857,"Raynham, MA",93.6,1.35140603,15,27,9,19,0.5556,0.4737,0,0,,,104.194,92.2005,1.3568,88.1503,2.55587,2.07336,0.482509,2.49364,15.3147,1.70627,0.787371,0.4706,1.6765,2.1471,1.4706,0.4118,0.2647,3.6176,Combo G,7.16214,,2026
Cheyenne Banks,Wichita St.,Amer,26,19.1,76,12.5,41.2,45.06,8.3,9.9,4.5,33.5,7,11,0.636,14,34,0.412,0,0,0,1.3,0,32.4,Sr,6-4,42,-0.26346,67.5848,4.2,2026,70859,"Mcloud, OK",,0.23810748,14,25,0,9,0.56,0,0,0,,,102.602,103.953,0.435643,33.0964,-6.84069,-4.1173,-2.72339,-6.31578,9.1704,-3.99642,-2.31936,0.6667,0.8889,1.5556,0.1852,0,0.1111,1.3704,PF/C,0,,2026
Mikayla Johnson,Pittsburgh,ACC,27,72.1,81.2,26.9,37.3,42.24,4.9,11.7,8.7,18.2,74,98,0.755,98,262,0.374,30,121,0.248,0.9,1.3,25.6,Jr,6-1,23,1.53578,90.018,3.4,2026,70867,"Anchorage, AK",,0.41027388,63,144,35,118,0.4375,0.2966,0,0,,,104.86,101.498,1.85673,152.955,-4.42616,-1.30123,-3.12493,-4.82381,31.6357,-1.84642,-2.9774,1.5,3.6429,5.1429,1.1429,0.7143,0.2857,13.0357,Wing G,7.88126,,2026
Ally Carman,Buffalo,MAC,11,9.4,68.5,18,43.5,44.1,13.6,8.6,7.6,40.4,3,7,0.429,10,23,0.435,0,0,0,6.9,0.5,30.4,Jr,6-5,43,-0.409196,64.7424,4.9,2026,70868,"Barnegat, NJ",82.6,0.2666471,8,18,2,5,0.4444,0.4,0,0,,,101.23,103.981,0.507795,19.6995,-6.04937,-6.32446,0.275087,-6.89918,10.2909,-6.53637,-0.362819,1.3636,0.8182,2.1818,0.3636,0.0909,0.7273,2.0909,PF/C,0,,2026
Monajah Ford,South Carolina St.,MEAC,27,40.8,65.7,18.3,39.3,41.32,3.9,7.2,4.7,30.8,13,22,0.591,28,82,0.341,13,39,0.333,0.4,3,18.2,Jr,5-8,3,-0.819358,62.2595,3.6,2026,70869,"Winter Haven, FL",,0.26531337,21,50,7,32,0.42,0.2188,0,0,,,101.089,110.382,0.45938,82.9024,-10.3341,-6.86928,-3.46483,-8.59267,17.1655,-5.90914,-2.68353,0.8621,1,1.8621,0.4483,1.1379,0.069,4.0345,Wing G,4.6667,,2026
Diarrah Sissoko,Fresno St.,MWC,5,3.2,74.1,22.4,34.6,39.47,0,11.6,15.2,25.1,3,5,0.6,3,6,0.5,1,7,0.143,0,0,38.5,--,5-10,2,0.0698709,78.663,6.8,2026,70871,"Bamako, Mali",,0.75000002,2,2,1,4,1,0.25,0,0,,,94.5195,91.9342,0.745587,6.24076,-8.80392,-5.30484,-3.49908,-6.71355,8.18,-5.18861,-1.52494,0,0.8,0.8,0.6,0,0,2.4,Wing G,9.8243,,2026
Laila Hull,North Carolina,ACC,31,26.2,111.9,16.1,50.9,52.21,4.5,12.6,10.7,14,9,13,0.692,10,20,0.5,32,94,0.34,3,2.8,11.4,Jr,6-1,4,1.51011,111.899,4.1,2026,70874,"Zionsville, IN",,1.59991735,9,16,1,4,0.5625,0.25,0,0,,,83.1214,75.3587,1.8124,83.3125,10.4438,5.93636,4.50748,8.87454,12.3387,4.65523,4.21931,0.4839,1.4194,1.9032,0.7742,0.6129,0.3548,4.0323,Wing G,14.1624,,2026
Arielle Mackey-Williams,BYU,B12,20,17.2,98.1,17.6,47.1,54.64,1.6,7,10.1,25.1,23,26,0.885,12,37,0.324,14,33,0.424,0,1,37.1,Jr,5-9,8,1.06008,99.5042,3.4,2026,70876,"Ngati Porou, New Zealand",,0.66666669,9,22,3,15,0.4091,0.2,0,0,,,96.9123,89.9146,1.28682,39.1303,-1.55867,0.219448,-1.77812,0.0395474,13.11,0.197172,-0.157625,0.2,0.9,1.1,0.7,0.25,0,4.45,Combo G,6.95143,,2026
Filippa Goula,Oakland,Horz,29,73.8,87.3,20.2,46.5,50.04,3.2,11.2,21,29.9,37,45,0.822,61,143,0.427,34,98,0.347,0.2,1.5,18.7,Sr,5-7,23,1.1989,87.5207,3.5,2026,70878,"Ano Liosia, Greece",,0.8969165,39,80,22,63,0.4875,0.3492,0,0,,,106.684,106.281,1.26261,146.759,-3.67884,-0.653931,-3.02491,-4.35821,30.34,-1.56186,-2.79635,0.9333,3.0333,3.9667,2.9,0.8333,0.0667,9.1,Combo G,6.41726,,2026
Favor Ayodele,Grand Canyon,MWC,13,12.6,77.4,19.1,38.9,39.91,19.8,16.7,5.1,29.3,6,15,0.4,14,36,0.389,0,0,0,4.3,2.1,41.7,Sr,6-1,15,0.189197,80.5958,8.7,2026,70880,"Móstoles, Spain",,0.25,14,33,0,3,0.4242,0,0,0,,,87.6929,82.2652,1.54782,36.9268,-1.10177,-3.31678,2.21502,-4.81193,12.4077,-4.66145,-0.150481,2.1538,1.7692,3.9231,0.3077,0.4615,0.5385,2.6154,PF/C,0,,2026
Aaryn Battle,Hampton,CAA,20,55.8,79,21.3,37,39.93,2.7,10.9,29.8,25.9,19,23,0.826,40,122,0.328,20,67,0.299,1.1,2.8,12.2,Jr,5-10,0,0.316558,79.1254,1.7,2026,70881,"Cherry Hill, NJ",,1.49178044,17,41,23,81,0.4146,0.284,0,0,,,97.1613,102.643,1.68322,115.269,-5.50158,-3.01422,-2.48736,-4.05267,30.8,-2.18739,-1.86529,0.8261,3,3.8261,3.9565,1.5652,0.3043,8.087,Scoring PG,6.3721,,2026
Gianni Boone,Campbell,CAA,30,73.8,98,19.9,48.7,51.2,9,7,12.8,20.9,54,94,0.574,112,225,0.498,2,11,0.182,2.6,1.8,39.8,Sr,5-11,22,1.91557,94.9099,2.1,2026,70886,"Washington, DC",,0.80645161,89,153,23,72,0.5817,0.3194,0,0,,,92.2688,97.8253,2.08633,141.354,-0.35754,-0.149228,-0.208312,0.299414,29.0719,0.795397,-0.495982,2.375,1.875,4.25,1.5625,0.8438,0.7188,9.4688,Wing G,0.761972,,2026
Sarah Rambus,Oregon,B10,36,34.9,89.9,24.9,53.7,56.41,5.1,14.3,10.8,28.2,38,57,0.667,95,177,0.537,0,0,0,3.3,1.6,32.2,Jr,6-3,23,1.34308,103.902,6.4,2026,70888,"Flint, MI",87,0.42186974,48,77,47,100,0.6234,0.47,0,1,0,,90.8546,80.2549,1.83984,103.041,1.43578,-1.02501,2.46079,0.0964202,14.1667,-2.01643,2.11285,0.6111,1.8333,2.4444,0.75,0.4167,0.4444,6.3333,PF/C,0,,2026
Tyra Robinson,Missouri St.,CUSA,10,1.4,60.4,20.7,40,42.52,5.6,20.5,0,39.8,1,2,0.5,2,5,0.4,0,0,0,0,2.7,40,Jr,6-3,12,-0.104543,61.5764,9.7,2026,70889,"Little Rock, AR",,0,1,3,1,2,0.3333,0.5,0,0,,,82.609,82.8985,0.252352,5.08898,-13.1271,-10.6517,-2.47536,-9.26689,2.06,-10.8322,1.5653,0.1,0.4,0.5,0,0.1,0,0.5,PF/C,0,,2026
Alyssa Tarpley,Samford,SC,32,49.2,72.6,6.8,34.1,37.88,1.1,9.7,10.5,34.2,6,8,0.75,6,16,0.375,6,28,0.214,0.8,1.2,18.2,Sr,5-10,20,-1.44353,55.0624,2.7,2026,70892,"Gunter, TX",,1.46143494,5,8,1,8,0.625,0.125,0,0,,,103.921,107.493,0.731247,96.7202,-3.7174,-2.94713,-0.770261,-4.89331,19.1486,-4.12118,-0.772127,0.2857,1.7714,2.0571,1.0857,0.4,0.1714,1.0286,Wing G,2.69636,,2026
Abbey Lindsey,Bryant,AE,16,16.5,91,28.3,42.8,48.92,2.5,7.4,13,18.4,24,34,0.706,28,62,0.452,3,14,0.214,1.2,1.9,44.7,Jr,5-8,9,0.809294,96.3606,5.1,2026,70894,"Staten Island, NY",,0.625,16,31,12,31,0.5161,0.3871,0,0,,,87.7382,93.2422,1.002,32.3027,-5.43699,-3.45468,-1.98231,-2.48847,11.75,-2.20559,-0.282879,0.25,0.75,1,0.625,0.375,0.125,5.5625,Combo G,4.53811,,2026
Ella Brubaker,Seattle,WCC,28,80.7,101.8,24.2,49.1,55.77,3.3,11.1,10.1,16.2,109,130,0.838,107,212,0.505,40,128,0.313,1.3,2.8,38.2,Sr,6-0,3,3.40903,106.651,2.8,2026,70896,"University Place, WA",,0.51471301,79,141,28,71,0.5603,0.3944,0,0,,,105.42,105.196,1.45601,179.817,-0.0429384,2.45255,-2.49549,1.63369,31.41,3.10142,-1.46772,1.0333,3.3333,4.3667,1.1667,1.5667,0.4333,15.8,Wing G,7.83991,,2026
Ashleigh Connor,La Salle,A10,32,82.6,105,24.9,48.8,56.13,3.2,14.3,25.9,20.1,142,177,0.802,126,270,0.467,37,102,0.363,0.8,3.4,47.6,Sr,5-11,15,4.1751,112.603,2.4,2026,70897,"Pittsburgh, PA",,1.29167096,95,160,31,110,0.5938,0.2818,0,0,,,89.5906,90.0806,3.2253,229.821,4.44724,3.81972,0.627515,6.15546,32.797,4.5577,1.59776,1.1515,4.3333,5.4848,3.7576,2,0.2424,15.8485,Combo G,5.4317,,2026
Loes Rozing,New Mexico St.,CUSA,27,57.8,67.3,11.8,35,36.04,3.4,9.4,6.8,26.4,8,18,0.444,25,67,0.373,9,43,0.209,0.3,2,16.4,Sr,5-10,2,-1.46894,57.879,2.5,2026,70900,"Heiloo, Netherlands",,0.60971681,9,20,16,47,0.45,0.3404,0,0,,,99.3153,100.753,1.39891,106.263,-4.30675,-3.45188,-0.854874,-5.22144,23.49,-4.12973,-1.0917,0.6333,2.1667,2.8,0.8333,0.9,0.0667,3.3667,Wing G,3.83376,,2026
Makennah White,VCU,A10,24,37,86.5,23.5,44,47.02,6.4,16.5,7.8,20.8,25,35,0.714,43,108,0.398,23,68,0.338,0.7,1.5,19.9,Sr,6-2,5,1.12623,93.1794,3.5,2026,70903,"Farrell, PA",,0.35895384,25,47,18,61,0.5319,0.2951,0,0,,,96.6645,94.1818,1.59334,89.01,-3.37736,-1.49105,-1.88631,-1.14285,19.1167,0.283319,-1.42617,1.1667,2.875,4.0417,0.5833,0.5,0.125,7.5,Wing G,8.51045,,2026
Fliss Henderson,Columbia,Ivy,28,61.1,83.5,20.6,38,41.21,9.2,18.9,21.8,32.8,33,54,0.611,70,167,0.419,6,41,0.146,1.4,3,26,Fr,5-11,4,1.08148,87.0299,3.6,2026,70905,"North Curl Curl, Australia",,1.08420528,64,133,6,34,0.4812,0.1765,0,0,,,83.6142,81.9014,3.62545,175.895,3.71268,-0.176007,3.88868,1.517,29.0393,-0.452701,1.9697,2.3571,4.5357,6.8929,3.6786,1.5,0.3929,6.8214,Wing G,2.91809,,2026
Inés Monteagudo,Boston University,Pat,28,51.5,105.6,15.9,59.9,59.72,0.9,7.2,17.8,21.8,2,5,0.4,8,19,0.421,53,127,0.417,0.6,1.5,3.4,Jr,5-11,14,1.53425,96.2378,2.2,2026,70906,"Valencia, Spain",,1.47220879,3,6,5,13,0.5,0.3846,0,0,,,105.244,110.238,0.609766,88.3966,-2.9687,2.27306,-5.24176,-1.89386,22.3138,1.6967,-3.59056,0.1724,1.4483,1.6207,1.8276,0.5172,0.1379,6.5172,Scoring PG,13.2891,,2026
Riley Weiss,Columbia,Ivy,33,82.1,115,26.2,51.6,55.14,2.9,8.2,14.1,14.4,93,112,0.83,145,305,0.475,93,246,0.378,1.3,3,20.3,Jr,5-10,24,6.07824,129.557,2.4,2026,70908,"Hewlett, NY",,0.98591685,63,104,82,201,0.6058,0.408,0,0,,,88.0575,85.1248,3.76811,197.38,6.71121,6.16373,0.547479,9.26083,33.0788,7.93593,1.32491,0.8485,2.2424,3.0909,2.1212,1.7273,0.3939,20.0606,Combo G,13.0301,,2026
Blau Tor,Columbia,Ivy,21,8.6,98.3,13.6,47.4,46.21,16.7,23.2,10.2,26,2,6,0.333,9,15,0.6,0,4,0,2.8,2.5,31.6,Jr,6-0,42,0.251892,89.4573,2.8,2026,70912,"Barcelona, Spain",,1,8,12,1,3,0.6667,0.3333,0,0,,,82.3462,80.9214,0.70841,26.0427,5.35794,1.98535,3.37259,3.38682,5.4762,1.72295,1.66387,0.8095,1.0476,1.8571,0.3333,0.2381,0.1429,0.9524,Wing G,2.02264,,2026
Audrey Ericksen,Boston University,Pat,30,52,85.6,13.8,41.6,45.6,2.8,13.1,12.7,26.3,17,21,0.81,13,33,0.394,21,74,0.284,1.9,1.4,19.6,Jr,6-0,21,-0.108817,74.6943,2.2,2026,70913,"Cary, NC",,1.11425383,10,23,3,10,0.4348,0.3,0,0,,,101.26,106.55,0.84119,106.11,-4.33166,-1.47002,-2.86165,-4.02155,20.98,-1.90631,-2.11524,0.4333,2.4667,2.9,1.3,0.4667,0.3333,3.5333,Wing G,7.66878,,2026
Jordan Jackson,Houston Christian,Slnd,27,63.4,91.8,19.6,41.6,48.15,6,17.8,14.2,20.7,55,69,0.797,44,110,0.4,25,86,0.291,2.1,1.2,35.2,Jr,6-0,15,1.04291,88.0574,1.7,2026,70914,"Sachse, TX",,0.86537282,27,50,17,60,0.54,0.2833,0,0,,,95.1554,98.1114,1.76691,138.255,-2.21185,-1.60835,-0.603499,-0.875025,25.6724,0.154611,-1.02964,1.4828,3.931,5.4138,1.5517,0.6207,0.4828,8.1379,Wing G,7.0917,,2026
Addi Brownfield,Western Illinois,OVC,29,84.7,110.3,20.3,51.4,58.28,6.1,13.8,16.5,18.7,99,125,0.792,64,133,0.481,44,120,0.367,3.1,3.7,49.4,Sr,5-9,13,3.69367,107.616,3.2,2026,70916,"Boonville, MO",,1.38235294,54,92,10,41,0.587,0.2439,0,0,,,85.5054,87.3574,3.62592,232.926,7.72337,4.67974,3.04363,6.50533,33.3656,4.03907,2.46626,1.5938,4.3125,5.9062,2.9375,2.1562,1,12.3125,Combo G,7.03456,,2026
Alexus Mobley,Loyola Chicago,A10,26,53.4,87.6,26.6,43,45.97,5.3,15.4,12.3,17.1,50,80,0.625,106,232,0.457,16,70,0.229,1.8,3.9,26.5,Sr,5-7,22,1.95578,96.3836,3.7,2026,70920,"Indianapolis, IN",,0.58182849,75,143,31,89,0.5245,0.3483,0,0,,,87.7674,88.5253,2.87581,161.942,0.499412,-0.458329,0.957741,1.12716,27.9269,0.264282,0.862881,1.3077,3.5,4.8077,1.2308,1.8077,0.4615,11.9231,Wing G,5.77614,,2026
Saylor Poffenbarger,Maryland,B10,31,69,105.7,17.6,46.9,49.66,4.6,22.3,17.4,22.4,37,50,0.74,60,126,0.476,46,149,0.309,2.3,3.6,18.2,Sr,6-2,6,3.39448,109.56,2.4,2026,70922,"Middletown, MD",94.2,1.5151715,38,72,22,54,0.5278,0.4074,0,0,,,81.1195,71.8193,4.71973,244.078,11.2595,5.52812,5.73138,10.7676,29.9161,5.52244,5.24519,1.2581,5.9355,7.1935,3.2258,1.9355,0.6452,9.5161,Wing G,8.89226,,2026
Kara Dunn,USC,B10,32,79.9,112,20.8,57,59.34,5.3,11.9,13.3,16.3,60,81,0.741,106,185,0.573,71,188,0.378,1.1,2.2,21.7,Sr,5-11,25,5.46785,125.516,2.6,2026,70923,"Dallas, GA",88,1.01615481,81,126,25,59,0.6429,0.4237,0,0,,,91.6418,78.1562,4.44014,194.947,9.77561,6.94544,2.83017,10.0531,32.0781,7.12382,2.92929,1.5938,3.4375,5.0312,1.9688,1.25,0.375,15.1562,Wing G,10.2952,,2026
Ines Noguero,Georgia Tech,ACC,4,7.2,105,16,62,63.76,2.3,20.1,18.7,25.1,2,2,1,11,20,0.55,3,5,0.6,3.9,1.1,8,Sr,5-11,22,1.6458,95.9227,3.3,2026,70925,"Gijón, Spain",,1.14285714,7,8,4,12,0.875,0.3333,0,0,,,87.5094,86.9607,2.60716,22.3061,5.76268,1.16402,4.59866,6.86977,24.05,2.34758,4.5222,0.5,5,5.5,2,0.5,1,8.25,Wing G,2.87302,,2026
Romi Levy,Virginia,ACC,33,61.2,112.2,15.9,55.3,57.14,5.3,11,14.7,20.1,21,25,0.84,76,137,0.555,33,90,0.367,2.6,2.7,11,Sr,6-2,23,3.20963,112.904,2.3,2026,70926,"Herzliya, Israel",,1.46812236,42,61,34,76,0.6885,0.4474,0,0,,,92.9581,85.6096,2.85013,164.345,7.61327,5.4722,2.14107,7.47511,26.0606,5.15303,2.32208,1.2424,2.6667,3.9091,2.0909,1.2121,0.6667,8.2424,Wing G,6.118,,2026
Nikole Thomas,UMKC,Sum,20,19.5,63.1,10.8,36.4,42.37,1.5,4.7,8.6,43.4,6,9,0.667,8,22,0.364,0,0,0,1.1,1.6,40.9,Jr,5-7,1,-0.895867,51.6682,4.5,2026,70928,"Pasco, WA",,0.58819721,1,7,7,15,0.1429,0.4667,0,0,,,109.639,107.33,0.396992,30.8728,-7.64741,-5.39372,-2.25369,-8.96208,10.8545,-6.6422,-2.31989,0.1364,0.7273,0.8636,0.4545,0.4091,0.1364,1.1818,PF/C,0,,2026
Jana Sallman,William & Mary,CAA,27,41.2,93,27.1,47.3,51.12,8.2,26.7,14.6,21.1,39,52,0.75,97,204,0.475,0,1,0,6.3,1.4,25.4,Jr,6-3,12,1.40974,98.4056,4.4,2026,70929,"Cairo, Egypt",,0.57999663,61,114,36,90,0.5351,0.4,0,0,,,81.5169,85.2791,2.09023,128.569,-0.445008,-3.09675,2.65175,-0.171628,18.5,-0.653614,0.481986,1.3214,4.6429,5.9643,1.0357,0.4286,1.0357,8.7143,PF/C,0.119478,,2026
Latazia Williamson,Kennesaw St.,CUSA,26,61.8,82.7,23.4,47.2,49.52,10.3,15.2,5.4,28.2,40,69,0.58,102,213,0.479,0,3,0,5.2,2.1,31.9,Jr,6-1,22,0.833399,85.5582,5.2,2026,70931,"Nashville, TN",,0.19046468,70,118,32,95,0.5932,0.3368,1,1,1,,89.6402,92.272,2.30954,142.708,-3.03704,-4.15195,1.11491,-3.26288,25.0966,-3.16895,-0.0939244,2.1724,3.3448,5.5172,0.5517,0.8966,1.2759,8.7931,PF/C,0.253892,,2026
Ally Hollifield,Western Carolina,SC,26,87.7,81.4,24.1,35.7,44.28,4,12.1,29.1,27.3,89,107,0.832,36,113,0.319,42,164,0.256,0.7,3.5,38.6,So,5-7,5,0.9131,83.7008,2.8,2026,70933,"Shelby, NC",,1,31,80,5,33,0.3875,0.1515,0,0,,,97.7104,101.988,1.97406,190.317,-2.29955,-0.333488,-1.96606,-2.68612,34.3069,-1.18631,-1.49981,1.2414,3.6552,4.8966,3.6897,2.1379,0.3103,11.7241,Scoring PG,10.5977,,2026
