year,pid,player,team,rim_made,rim_miss,rim_assisted,mid_made,mid_miss,mid_assisted,three_made,three_miss,three_assisted,dunks_made,dunks_miss,dunks_assisted
2023,75317,Mayra Caicedo,Tarleton St.,58,56,4,12,34,1,7,49,3,0,0,0
2023,75318,Paiton Burckhard,South Dakota St.,103,61,84,17,31,9,22,61,22,1,0,0
2023,75319,Myka Perry,Florida,10,15,4,6,12,1,7,26,6,0,0,0
2023,75320,Savannah Wilkinson,SMU,71,61,50,71,122,68,1,4,1,0,0,0
2023,75321,Mali Morgan-Elliott,Stetson,12,9,7,7,8,1,0,1,0,0,0,0
2023,75322,Bre'Amber Scott,Texas Tech,76,69,16,28,62,9,55,119,45,0,0,0
2023,75323,Martyna Kowalska,Idaho St.,4,2,3,0,1,0,0,0,0,0,0,0
2023,75324,Samya Brooks,Alabama St.,2,6,2,2,8,2,0,0,0,0,0,0
2023,75325,Alexyss Newman,Alabama St.,2,3,1,3,4,2,0,0,0,0,0,0
2023,75326,Riley Childs,George Mason,24,21,17,3,6,2,6,25,6,0,0,0
2023,75327,Zhaneia Thybulle,Wagner,46,46,12,59,106,20,15,31,13,0,0,0
2023,75328,Lasha Petree,Purdue,70,48,19,41,86,6,48,79,44,0,0,0
2023,75329,Alex Crain,San Diego St.,12,21,5,6,16,2,15,27,14,0,0,0
2023,75330,Sammy Fatkin,Montana,60,49,10,33,79,7,25,56,25,0,0,0
2023,75331,Anastasia Warren,Stony Brook,36,30,15,57,92,20,94,140,82,0,0,0
2023,75333,Jacey Justice,Western Carolina,5,2,3,5,10,1,10,25,9,0,0,0
2023,75334,Anissa Gutierrez,Texas,1,0,0,0,5,0,0,0,0,0,0,0
2023,75335,Jah'Che Whitfield,Kennesaw St.,73,55,30,60,114,20,19,35,19,0,0,0
2023,75336,Bre'Lyn Snipes,Kennesaw St.,14,17,4,5,16,2,7,16,7,0,0,0
2023,75338,Zahra Daniel,Radford,0,0,0,0,2,0,0,0,0,0,0,0
2023,75339,Amber Redmond,UNC Greensboro,1,0,1,0,0,0,0,0,0,0,0,0
2023,75340,Brazyll Watkins,Alabama St.,4,2,1,1,10,0,4,12,1,0,0,0
2023,75341,Maleeah Langstaff,Abilene Christian,107,77,25,11,35,5,35,64,35,0,1,0
2023,75342,Jada Rice,Alabama,75,53,57,10,28,6,0,1,0,0,0,0
2023,75343,Jashanti Simmons,Troy,27,26,2,3,15,1,9,23,8,0,0,0
2023,75344,Jessi Giles,Milwaukee,11,7,6,4,24,0,17,40,16,0,0,0
2023,75345,Kendall Hale,Ohio,12,3,5,4,6,0,8,14,6,0,0,0
2023,75346,Eniya Scott,Fairleigh Dickinson,17,16,4,4,10,0,2,8,1,0,0,0
2023,75347,Stephanie Guihon,McNeese St.,35,40,7,8,31,5,4,16,4,0,0,0
2023,75348,Ava Williams,Weber St.,18,26,9,21,27,14,0,1,0,0,0,0
2023,75349,Bella Cravens,TCU,36,33,21,25,51,16,1,6,1,0,0,0
2023,75350,Nia Staples,UMBC,29,23,10,16,23,4,11,29,11,0,0,0
2023,75351,Okako Adika,USC,21,33,12,9,15,3,43,68,42,0,0,0
2023,75352,McKenna Warnock,Iowa,70,28,51,7,20,5,58,93,58,0,0,0
2023,75353,Finley Garnett,Idaho St.,26,11,10,5,27,0,14,27,14,0,0,0
2023,75354,Ameerah Ali,Mississippi Valley St.,0,0,0,0,0,0,0,2,0,0,0,0
2023,75355,Le'Andrea Gillis,Georgia Southern,18,12,5,5,24,1,48,85,44,0,0,0
2023,75356,T'Naye Griffin,Alcorn St.,6,11,1,4,14,3,10,56,7,0,0,0
2023,75357,Madison Baxter,UC San Diego,7,18,2,2,6,1,14,47,14,0,0,0
2023,75358,Ella Pope,Ohio,20,15,14,3,1,1,10,38,10,0,0,0
2023,75359,Taylor Geiman,Virginia Tech,1,0,0,0,0,0,6,13,6,0,0,0
2023,75360,Keiunna Walker,Louisiana Tech,103,107,18,57,103,16,22,41,18,0,0,0
2023,75361,Sheridan Kavanagh,St. Francis NY,14,10,6,8,22,7,18,30,18,0,0,0
2023,75362,Tishara Morehouse,Florida Gulf Coast,107,81,8,16,29,1,73,110,64,0,0,0
2023,75363,Nancy Panagiotopoulou,Cal St. Fullerton,0,2,0,1,4,1,1,10,1,0,0,0
2023,75364,Jessie Parish,Wofford,7,2,3,2,5,2,10,22,9,0,0,0
2023,75365,Chloe Callahan,Tarleton St.,0,0,0,2,1,0,3,3,3,0,0,0
2023,75366,Yazz Wazeerud-Din,Chattanooga,61,43,16,37,70,8,73,135,61,0,0,0
2023,75367,Japria Grady,Maryland Eastern Shore,0,0,0,1,0,1,0,0,0,0,0,0
2023,75368,Sydnee Roby,Texas A&M,11,7,8,0,5,0,0,0,0,0,0,0
2023,75369,Tristen Washington,South Alabama,10,4,5,2,16,0,29,90,24,0,0,0
2023,75371,Miriam Recarte,Coastal Carolina,10,5,7,7,9,7,47,68,45,0,0,0
2023,75373,Kadi Sissoko,USC,109,82,60,40,88,21,9,22,9,0,2,0
2023,75374,Kendall Krick,Marist,30,28,16,21,49,10,38,80,36,0,0,0
2023,75375,Emily Fisher,TCU,32,22,10,18,34,5,18,52,15,0,0,0
2023,75376,Jennah Isai,Oregon,15,5,3,0,0,0,7,17,7,0,0,0
2023,75377,Naomie Alnatas,Oklahoma St.,59,47,11,29,62,0,73,129,55,0,0,0
2023,75378,Janai Crooms,Providence,122,102,30,32,61,4,1,5,1,0,0,0
2023,75379,Ashia McCalla,UMBC,38,44,9,53,74,11,22,67,19,0,0,0
2023,75380,Kaylynn Asberry,Saint Peter's,9,12,2,8,17,3,7,34,6,0,0,0
2023,75381,Clair Steele,Saint Mary's,24,29,7,0,2,0,9,30,7,0,0,0
2023,75382,Antoaneta Alexe,LIU,6,11,3,9,6,5,1,18,1,0,0,0
2023,75384,Tara Green,New Orleans,75,56,51,26,45,21,5,10,4,0,0,0
2023,75385,Peanut Tuitele,California,38,28,32,19,32,15,8,12,8,0,0,0
2023,75386,Paige Loughman,Hartford,2,5,2,0,5,0,3,14,3,0,0,0
2023,75387,Lariah Washington,Eastern Illinois,66,41,36,96,125,34,23,65,21,0,0,0
2023,75388,Candice Parramore,Northwestern St.,50,67,17,18,60,0,32,79,28,0,0,0
2023,75389,Kaitlyn Parker,St. Bonaventure,19,18,9,3,16,2,1,6,1,0,0,0
2023,75390,Angel Middleton,Charlotte,2,2,2,0,0,0,0,0,0,0,0,0
2023,75391,Celia Satter,Bradley,0,3,0,1,2,0,4,13,4,0,0,0
2023,75392,Maddy Yelle,Niagara,51,65,29,7,21,6,4,22,4,0,0,0
2023,75393,Jordan Edwards,High Point,34,22,10,15,46,2,21,45,17,0,0,0
2023,75394,Geassy Germano,Longwood,16,15,5,6,21,1,0,1,0,0,0,0
2023,75395,Destiny Harden,Miami FL,51,23,24,59,88,42,33,83,31,0,0,0
2023,75396,Ally Haar,Denver,29,40,8,3,26,0,50,121,46,0,0,0
2023,75397,Taleah Dixon,Loyola MD,40,66,9,53,96,12,44,95,35,0,0,0
2023,75398,Isabelle Bolender,Wright St.,26,33,13,19,26,1,50,82,48,0,0,0
2023,75399,Grace van Rij,Furman,111,98,78,15,24,12,4,17,4,0,0,0
2023,75400,Justina King,Toledo,10,16,2,10,20,5,8,26,5,0,0,0
2023,75401,Drayah Heyward,Wagner,61,64,21,14,27,5,3,21,3,0,0,0
2023,75402,Kadaja Bailey,St. John's,70,69,15,40,71,8,31,54,29,0,0,0
2023,75403,Hope Evans,Coppin St.,43,48,4,9,21,2,16,45,13,1,0,0
2023,75404,Lauren Green,Long Beach St.,19,14,15,12,24,11,0,0,0,0,0,0
2023,75405,Sylare Starks,Purdue Fort Wayne,16,28,1,17,37,1,29,84,25,0,0,0
2023,75406,Juliet Gordon,North Dakota,45,57,21,19,24,9,26,42,23,0,0,0
2023,75407,Elles van der Maas,Yale,9,7,7,11,16,8,18,51,17,0,0,0
2023,75408,Gabriella Smith,Cleveland St.,49,31,10,14,27,2,35,67,27,0,0,0
2023,75409,Sarah Matthews,Gardner Webb,4,10,0,3,7,3,1,2,1,0,0,0
2023,75410,Caitlin Bickle,Baylor,59,26,38,47,66,37,21,34,20,0,0,0
2023,75411,Monika Czinano,Iowa,206,67,193,65,63,63,0,1,0,0,0,0
2023,75412,Anna Terron,UNC Greensboro,1,7,0,1,1,0,1,2,1,0,0,0
2023,75413,Grace Sarver,Washington St.,14,12,8,2,3,2,3,26,3,0,0,0
2023,75414,Emma Nankervis,Washington St.,4,5,2,2,3,1,0,0,0,0,0,0
2023,75415,Sonia Pereda,Detroit Mercy,0,1,0,0,2,0,0,0,0,0,0,0
2023,75416,Akyia Baker,Detroit Mercy,6,7,2,13,19,5,6,18,6,0,0,0
2023,75418,TaShun Bryson,LIU,5,5,3,3,14,1,0,0,0,0,0,0
2023,75419,Kelsey Thaxton,Northwestern St.,5,1,1,1,2,1,15,41,15,0,0,0
2023,75421,Shelby Rayner,Northwestern St.,8,7,0,8,20,0,22,46,18,0,0,0
2023,75422,Katelyn Crosthwait,Rice,15,7,7,13,37,6,69,116,61,0,0,0
2023,75423,Weronika Hipp,Clemson,3,0,2,1,1,0,1,11,1,0,0,0
2023,75424,Savannah Marshall,Sacred Heart,0,0,0,0,0,0,2,7,2,0,0,0
2023,75425,Carly Stroemel,Sacred Heart,32,42,22,21,35,17,0,2,0,0,0,0
2023,75426,Ashlee Austin,Rice,69,26,32,24,30,15,39,94,39,0,0,0
2023,75427,Ella Ogier,St. Francis NY,13,27,3,8,19,2,4,27,3,0,0,0
2023,75428,Eliana Cabral,UTEP,9,1,7,1,7,1,3,15,3,0,0,0
2023,75429,Shayane Poirot-Allard,Western Carolina,14,13,5,7,20,1,19,41,16,0,0,0
2023,75430,Audrey Canter,Chattanooga,0,1,0,0,0,0,0,1,0,0,0,0
2023,75431,Carrie Gross,UNC Wilmington,70,104,10,54,128,16,21,50,21,0,0,0
2023,75432,Jasha Clinton,Temple,57,55,20,12,45,3,3,22,3,0,0,0
2023,75433,Jada Walton,Troy,39,27,10,27,53,8,19,62,15,0,0,0
2023,75434,Malerie Brooks,Florida A&M,0,5,0,5,5,4,5,17,5,0,0,0
2023,75435,Maggie Bair,Drake,154,65,131,24,35,22,31,44,31,0,0,0
2023,75436,Kierra Brimzy,Louisiana Monroe,13,24,9,38,77,20,4,12,2,0,0,0
2023,75437,Stephanie Visscher,Michigan St.,7,14,5,2,6,2,8,28,7,0,0,0
2023,75438,Aiyana Johnson,Stephen F. Austin,158,108,106,11,31,8,0,6,0,0,0,0
2023,75439,Kelsy Taylor,Butler,39,32,23,7,13,3,0,1,0,0,0,0
2023,75440,Florence Tshimanga,Indiana St.,4,4,3,1,2,0,0,0,0,0,0,0
2023,75441,Sydney Stensgard,Northern Colorado,8,15,2,1,8,0,18,35,17,0,0,0
2023,75442,Norika Konno,Louisville,2,3,0,4,18,4,16,27,16,0,0,0
2023,75443,Imani Lewis,Duke,6,3,4,0,1,0,0,0,0,0,0,0
2023,75444,Tori Harris,Long Beach St.,73,49,20,36,57,11,39,92,35,0,0,0
2023,75445,Courtney Murphy,Long Beach St.,9,10,5,22,16,8,36,72,32,0,0,0
2023,75446,Geovana Lopes,Illinois,10,11,5,5,14,5,0,0,0,0,0,0
2023,75447,Lou Lopez Senechal,Connecticut,67,32,40,67,102,40,77,98,73,0,0,0
2023,75448,Brooke Vance,Utah Tech,18,6,14,1,1,0,22,38,22,0,0,0
2023,75449,Tiana Johnson,Idaho,22,13,17,12,25,8,64,99,64,0,0,0
2023,75450,Zoe Belcher,Southern Illinois,16,16,11,7,8,7,0,0,0,0,0,0
2023,75451,Emily Gillis,Gardner Webb,0,1,0,2,1,1,2,11,2,0,0,0
2023,75452,Sunshine McCrae,Morgan St.,28,29,18,17,39,9,0,0,0,0,0,0
2023,75453,Brittni Moore,Cleveland St.,89,98,45,31,58,16,23,41,22,0,0,0
2023,75454,Brishonne Tollie,Delaware St.,5,5,3,3,4,1,0,0,0,0,0,0
2023,75455,Rachel Novak,North Dakota St.,4,5,0,1,2,0,0,0,0,0,0,0
2023,75456,Jada Powell,Merrimack,18,21,13,2,12,0,0,1,0,0,0,0
2023,75457,Kendall Miller,Marshall,9,11,4,12,26,4,6,20,6,0,0,0
2023,75458,Amy West,Saint Mary's,20,21,13,6,8,4,0,0,0,0,0,0
2023,75459,Tiana Gipson,New Orleans,10,5,7,1,7,0,20,58,19,0,0,0
2023,75460,Alyson Miura,USC,2,0,0,0,9,0,21,27,20,0,0,0
2023,75462,Ce'Nara Skanes,Eastern Michigan,78,54,31,32,62,16,22,57,21,0,0,0
2023,75463,Isabel Gonzalez,Morehead St.,7,3,5,4,9,3,12,17,12,0,0,0
2023,75464,Azaria Moore,SIU Edwardsville,5,4,4,1,7,1,2,2,2,0,0,0
2023,75465,Whitney Hay,Northern Kentucky,3,5,2,1,3,0,0,5,0,0,0,0
2023,75466,Divine Tanks,McNeese St.,75,54,54,32,62,22,3,5,3,0,0,0
2023,75467,Aniya Thomas,Missouri St.,89,47,18,45,133,8,34,96,23,0,0,0
2023,75469,Shavonne Smith,UMBC,38,24,18,9,43,5,0,2,0,0,0,0
2023,75470,Maya Dunson,Valparaiso,25,26,13,0,1,0,21,61,21,0,0,0
2023,75471,Ja'Kayla Bowie,Texas St.,44,25,20,17,19,5,28,48,26,0,0,0
2023,75472,Allison Day,Bowling Green,143,104,84,66,82,51,6,12,6,0,0,0
2023,75473,Asiah Dingle,Fordham,139,128,34,48,84,6,43,86,33,0,0,0
2023,75474,Brittany Reeves,Mercer,19,19,9,19,40,13,0,1,0,0,0,0
2023,75475,Anna Eng,Fairfield,0,0,0,0,1,0,2,4,2,0,0,0
2023,75476,Jessica Carrothers,Butler,35,26,4,31,45,9,10,15,7,0,0,0
2023,75477,Lauren Ebo,Notre Dame,73,58,48,21,34,16,0,1,0,0,0,0
2023,75478,Amaya West,Fresno St.,55,43,12,65,109,23,25,60,22,0,0,0
2023,75479,Brittany Davis,Alabama,112,70,13,14,37,6,71,129,65,0,0,0
2023,75480,Kayla Hampton,Northwestern St.,2,4,1,1,2,1,2,6,2,0,0,0
2023,75481,J-Naya Ephraim,George Mason,28,21,17,17,33,12,4,7,4,0,0,0
2023,75482,Josie Williams,Louisville,24,14,18,13,14,9,6,17,6,0,0,0
2023,75483,Destiney Philoxy,Massachusetts,76,76,30,7,42,2,38,64,26,0,0,0
2023,75484,Averee Kleinhans,Northern Colorado,47,59,13,31,61,9,4,38,3,0,0,0
2023,75485,Sevval Gul,Saint Louis,10,5,9,3,11,2,0,1,0,0,0,0
2023,75486,Makenna Winans,Oral Roberts,2,11,0,4,12,2,4,10,3,0,0,0
2023,75487,Talia Sireni,Utah Tech,0,2,0,1,1,0,1,0,1,0,1,0
2023,75488,Anna Harvey,Lehigh,25,32,6,2,3,1,22,51,21,0,0,0
2023,75489,Ariel Kirkwood,Eastern Kentucky,43,40,26,12,28,7,6,20,6,0,0,0
2023,75490,Endya Greene,Saint Peter's,3,3,1,2,3,1,0,3,0,0,0,0
2023,75493,Jenson Edwards,High Point,50,36,19,29,33,5,34,56,27,0,0,0
2023,75494,Theresa Grace Mbanefo,Pepperdine,87,62,60,41,72,33,1,3,1,0,0,0
2023,75495,Patricia Morris,TCU,9,6,7,3,4,3,0,0,0,0,0,0
2023,75496,Dee Brown,Liberty,46,63,18,8,25,1,24,41,24,0,0,0
2023,75497,Kennedy Gavin,Jacksonville St.,69,57,17,71,104,44,0,1,0,0,0,0
2023,75499,Mattie Hatcher,Samford,3,1,1,0,1,0,3,9,3,0,0,0
2023,75500,Gabby McBride,Western Kentucky,1,0,1,1,4,1,0,0,0,0,0,0
2023,75502,Kayla Mokwuah,Arizona St.,53,55,25,19,52,11,0,1,0,0,0,0
2023,75503,Kiana Montgomery,Jacksonville St.,3,4,0,6,16,3,2,2,0,0,0,0
2023,75504,Alicja Falkowska,McNeese St.,16,4,12,13,32,12,0,1,0,0,0,0
2023,75505,Akaysha Muggeridge,Sacramento St.,1,0,1,0,0,0,0,0,0,0,0,0
2023,75506,Tatiana Hodges-Johnson,Northern Illinois,1,4,1,0,3,0,0,0,0,0,0,0
2023,75508,Taycee Wedin,Saint Mary's,37,21,31,23,49,13,84,122,74,0,0,0
2023,75509,Hampton Williams,Abilene Christian,0,0,0,0,0,0,2,3,2,0,0,0
2023,75510,Kate Vorwaller,BYU,0,3,0,0,2,0,1,5,1,0,0,0
2023,75511,Jamey Napoleon,Towson,1,3,0,0,1,0,0,0,0,0,0,0
2023,75512,Fatoumata Jaiteh,Northern Arizona,69,61,44,14,20,6,5,9,5,0,0,0
2024,67370,Jadyn Atchison,Colorado,5,3,4,2,10,1,1,5,1,0,0,0
2024,67371,Jada Bediako,Georgia Tech,3,0,2,0,2,0,0,0,0,0,0,0
2024,67372,Jada Thornton,Stonehill,78,84,22,57,171,21,1,25,0,0,0,0
2024,67373,Kierra Middleton,Tulane,0,0,0,1,3,0,1,5,1,0,0,0
2024,67374,Andjela Matic,Vermont,16,13,3,26,26,7,44,49,36,0,0,0
2024,67375,Sharna Ayres,Northwestern St.,18,25,4,22,36,0,66,134,51,0,0,0
2024,67376,Kayla Clark,Bethune Cookman,48,47,22,24,47,16,0,0,0,0,0,0
2024,67377,Imani McNeal,Detroit Mercy,36,36,4,22,58,2,24,44,21,0,0,0
2024,67378,Faith Burch,Cleveland St.,28,26,17,15,21,6,0,0,0,0,0,0
2024,67379,Lucie Castagne,Bryant,5,5,3,2,9,1,9,25,8,0,0,0
2024,67380,Laura Bello,Idaho St.,72,80,55,23,68,15,0,0,0,0,0,0
2024,67381,Natalie Herrin,Presbyterian,14,11,7,4,9,1,13,16,13,0,0,0
2024,67382,Stephanie Mayerhofer,Bryant,2,0,0,0,0,0,2,12,2,0,0,0
2024,67384,Caitlyn Wilson,Georgia Tech,0,0,0,0,0,0,2,7,2,0,0,0
2024,67386,Clemisha Prackett,Alabama A&M,0,0,0,0,2,0,0,0,0,0,0,0
2024,67387,Paris Kirk,Robert Morris,13,18,7,5,8,4,2,7,2,0,0,0
2024,67388,Kennedy Taylor,Missouri St.,114,65,74,25,73,18,0,0,0,0,0,0
2024,67389,Allysan Tse,Cal St. Fullerton,7,9,3,8,24,2,6,18,3,0,0,0
2024,67390,Olivia Moran,Northern Arizona,66,66,22,21,56,6,16,41,15,0,0,0
2024,67391,Natalija Grizelj,San Diego St.,0,0,0,1,0,1,1,11,1,0,0,0
2024,67392,Mila Reynolds,Purdue,7,6,4,8,17,5,8,17,8,0,0,0
2024,67393,Esther Little,Gonzaga,5,8,4,0,2,0,2,6,2,0,0,0
2024,67394,Samantha Bailey,LIU,25,27,16,1,11,0,11,37,11,0,0,0
2024,67395,Eleonora Villa,Washington St.,70,52,27,55,76,11,54,104,43,0,0,0
2024,67396,Elise Hill,Tulsa,11,11,2,3,8,1,18,33,17,0,0,0
2024,67397,Ashley Owusu,Penn St.,43,22,15,58,74,9,21,44,16,0,0,0
2024,67398,Amira Brown,Tulsa,38,33,8,3,7,1,14,29,14,0,0,0
2024,67399,Ella Fajardo,Iona,28,44,6,17,36,2,24,74,18,0,0,0
2024,67401,Ash'a Thompson,Houston,4,4,1,1,7,0,0,1,0,0,0,0
2024,67402,Mele Finau,Stephen F. Austin,12,15,7,3,7,1,21,33,20,0,0,0
2024,67403,Vitolia Tuilave,Wofford,23,17,20,14,50,12,0,1,0,0,0,0
2024,67404,Abby Ray,Albany,10,15,5,9,17,5,0,4,0,0,0,0
2024,67405,Emily Christenson,Drake,1,1,1,0,0,0,0,1,0,0,0,0
2024,67406,Breezie Williams,New Hampshire,27,18,8,40,81,12,21,45,14,0,0,0
2024,67407,Sigrun Olafsdottir,Chattanooga,21,26,10,6,9,1,38,80,38,0,0,0
2024,67408,Yonta Vaughn,Virginia,10,11,3,9,24,1,14,31,7,0,0,0
2024,67409,Izabel Varejão,Syracuse,21,5,10,16,21,6,6,19,6,0,0,0
2024,67410,Cordasia Harris,Alabama St.,119,80,59,15,26,10,7,19,6,0,0,0
2024,67411,Jay'lin Hastings,UNC Greensboro,7,6,5,2,3,2,0,0,0,0,0,0
2024,67412,Jaeda Whitner,Texas A&M Corpus Chris,1,3,1,3,3,0,30,57,27,0,0,0
2024,67413,Montana Nicks,Sacred Heart,1,0,0,0,0,0,0,1,0,0,0,0
2024,67414,Thai Davis,Sacred Heart,2,2,0,2,3,1,0,3,0,0,0,0
2024,67415,Fanta Daffe,Saint Francis,5,5,5,2,8,2,0,2,0,0,0,0
2024,67417,Brigid Scanlon,Saint Francis,0,1,0,1,1,1,0,0,0,0,0,0
2024,67418,Marina Artero,Saint Francis,34,19,22,13,39,10,1,6,1,0,0,0
2024,67419,Kameryn Dorsey,Saint Francis,17,31,6,27,69,8,2,16,0,0,0,0
2024,67420,Kendall Carruthers,Saint Francis,55,48,4,35,85,5,52,117,34,0,0,0
2024,67421,AJ Marotte,Oregon St.,15,16,12,30,49,20,24,54,22,0,0,0
2024,67422,Taylor Jameson,George Mason,27,30,5,20,33,8,33,78,24,0,0,0
2024,67423,Shamarre Hale,Austin Peay,133,73,96,14,24,11,0,0,0,0,0,0
2024,67424,Jaileyah Cotton,East Tennessee St.,16,13,3,5,19,0,9,16,9,0,0,0
2024,67425,Nalyce Dudley,Sacred Heart,85,75,56,8,15,7,0,4,0,0,0,0
2024,67426,Divine Dibula,Monmouth,13,14,8,2,1,0,0,0,0,0,0,0
2024,67427,Sydney Coombs,UMass Lowell,13,25,8,7,10,7,0,2,0,0,0,0
2024,67428,Rachel Kaus,Cornell,58,53,27,27,41,19,3,4,3,0,0,0
2024,67429,Maya Watts,Cornell,4,11,2,4,7,4,0,0,0,0,0,0
2024,67431,Azareya Kilgoe,Cornell,33,51,8,28,48,3,16,50,12,0,0,0
2024,67432,Kathryn Neff,Cal St. Fullerton,12,7,11,7,11,7,17,65,16,0,0,0
2024,67433,Alexis Davis,Buffalo,85,89,55,7,20,6,0,2,0,0,0,0
2024,67435,Mariama Sow,UTEP,15,21,9,6,5,4,3,9,3,0,0,0
2024,67436,Niaisya Ervin,Northwestern St.,2,4,1,0,1,0,2,3,0,0,0,0
2024,67437,Bri Johns,Saint Louis,2,4,2,1,4,1,1,11,1,0,0,0
2024,67438,Ali Brigham,Penn St.,112,55,77,23,35,14,3,5,3,0,0,0
2024,67439,Karsyn Norman,Butler,21,37,5,11,21,5,23,50,19,0,0,0
2024,67440,Chandler Davis,Southeast Missouri St.,2,0,2,1,2,1,0,0,0,0,0,0
2024,67441,Kennedy Johnson,Idaho,97,88,39,35,60,18,23,53,21,0,0,0
2024,67442,Molly Heard,Lipscomb,67,48,14,9,24,2,24,73,22,0,0,0
2024,67443,Anastasiia Semenova,Boston University,40,32,28,18,26,13,20,42,20,0,0,0
2024,67444,Zoe Cooper,New Orleans,19,33,8,29,51,21,1,7,1,0,0,0
2024,67445,KK Rodriguez,SIU Edwardsville,31,25,11,19,33,6,20,19,18,0,0,0
2024,67446,Catherine Alben,Charleston Southern,66,76,19,36,92,11,45,94,34,0,0,0
2024,67447,Brynna Maxwell,Gonzaga,16,11,7,52,58,26,96,122,93,0,0,0
2024,67448,Destiny Leo,Cleveland St.,21,5,4,6,8,0,10,21,5,0,0,0
2024,67449,Camryn Hill,Hampton,28,33,12,76,124,30,31,82,23,0,0,0
2024,67450,Faith Pappas,Sacred Heart,1,5,0,3,7,1,9,18,7,0,0,0
2024,67451,Sarah Taub,North Florida,42,49,7,3,11,0,6,30,5,0,0,0
2024,67452,Ally Sentance,Central Connecticut,23,19,7,1,5,1,16,45,16,0,0,0
2024,67453,Natalia Ackerman,Cal Poly,127,73,94,11,25,6,1,3,0,0,0,0
2024,67454,Helena Rafnsdottir,North Florida,2,5,0,0,4,0,13,23,12,0,0,0
2024,67455,Julia Bengtson,Eastern Illinois,7,10,5,1,3,1,6,32,6,0,0,0
2024,67456,Taris Thornton,Eastern Illinois,49,45,22,11,21,8,0,5,0,0,0,0
2024,67457,Parker Montgomery,UC San Diego,18,31,9,33,60,10,18,85,14,0,0,0
2024,67458,Laila Walker,Jackson St.,22,14,10,8,8,4,0,0,0,0,0,0
2024,67460,Ivi Nikolova,Old Dominion,0,0,0,0,2,0,5,20,5,0,0,0
2024,67461,Macy Spencer,UNLV,1,1,1,3,5,2,9,19,9,0,0,0
2024,67462,Jaelyn Talley,Stetson,91,101,46,8,12,2,0,3,0,0,0,0
2024,67463,Amarachi Kimpson,UNLV,44,25,8,32,36,4,32,47,24,0,0,0
2024,67464,Kristian Jackson,Alabama St.,14,20,5,8,22,2,7,19,5,0,0,0
2024,67465,Reigan Richardson,Duke,55,34,30,78,104,43,32,74,26,0,0,0
2024,67466,Kassidy Dixon,Sam Houston St.,53,65,21,20,38,9,0,4,0,0,0,0
2024,67468,Kimora Jenkins,East Carolina,3,5,0,4,6,3,2,13,2,0,0,0
2024,67469,Mar'shaun Bostic,Auburn,60,69,8,2,15,0,0,6,0,0,0,0
2024,67470,Kiyley Flowers,Southeast Missouri St.,23,29,1,8,20,1,14,47,11,0,0,0
2024,67471,Paris Mullins,Norfolk St.,26,23,18,8,21,6,0,7,0,0,0,0
2024,67472,Mackenzie Hurd,Youngstown St.,3,2,1,1,1,0,4,8,4,0,0,0
2024,67474,Tenley Dowell,UAB,1,2,1,1,0,1,3,10,3,0,0,0
2024,67475,Kiera Hill,Tennessee Tech,31,21,20,44,75,36,0,0,0,0,0,0
2024,67476,Claire McDougall,Bradley,21,9,10,7,22,2,6,10,6,0,0,0
2024,67477,Hallie Birdsong,Hawaii,0,0,0,1,0,0,0,4,0,0,0,0
2024,67479,Niya Fields,Norfolk St.,32,30,7,9,27,2,33,57,24,0,0,0
2024,67480,Shy Tuelle,Campbell,15,9,7,19,32,9,71,128,68,0,0,0
2024,67481,Cassie Schiltz,Green Bay,43,42,26,24,33,14,46,84,46,0,0,0
2024,67482,Nyla Walker,Gardner Webb,21,24,9,29,63,3,14,56,12,0,0,0
2024,67483,Audrey Koch,Providence,2,1,1,0,0,0,0,1,0,0,0,0
2024,67484,Tierra Simon,Saint Louis,67,49,40,7,14,5,7,13,7,0,0,0
2024,67485,Trinity Hudson,Little Rock,17,6,11,3,11,1,0,0,0,0,0,0
2024,67486,Reagan Pahl,Denver,7,3,4,0,3,0,7,26,6,0,0,0
2024,67487,Alexis Calderon,New Orleans,67,70,20,9,42,1,26,72,24,0,0,0
2024,67489,Gerlyn Smith,Prairie View A&M,24,21,7,35,73,21,2,10,2,0,0,0
2024,67490,Eri Blithikioti,UC San Diego,8,13,2,6,15,0,3,16,3,0,0,0
2024,67491,Ali Saunders,Southern Indiana,27,20,4,13,26,0,44,53,36,0,0,0
2024,67492,Taylen Collins,Auburn,73,72,43,27,57,19,0,0,0,0,0,0
2024,67493,Emma Shaffer,Santa Clara,46,49,27,3,12,2,0,0,0,0,0,0
2024,67494,Kendal George,Tennessee Martin,0,1,0,0,1,0,1,2,1,0,0,0
2024,67495,Erin Condron,UC San Diego,12,16,7,5,1,1,0,1,0,0,0,0
2024,67496,Asiana Britt,Jacksonville,8,13,2,0,8,0,5,17,4,0,1,0
2024,67497,Paige Martin,Stonehill,16,22,12,9,14,8,0,10,0,0,0,0
2024,67498,Miriley Simon,North Dakota St.,23,10,19,22,43,15,15,20,13,0,0,0
2024,67499,Ruthie Montella,William & Mary,0,0,0,0,0,0,0,2,0,0,0,0
2024,67500,Rachel Leggett,South Alabama,83,57,27,6,19,3,13,29,12,0,0,0
2024,67501,Jazzy Owens-Barnett,Rice,28,35,8,16,62,4,17,29,16,0,0,0
2024,67502,Khalis Whiting,Stony Brook,0,0,0,0,0,0,1,1,0,0,0,0
2024,67503,Ashlyn Zhang,Rice,0,0,0,0,1,0,0,0,0,0,0,0
