season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2021,Janelle Bailey,North Carolina,ACC,Senior,A-,B,A+,A,A,B,B,B+,B+,A+,A+,A+,A,A,A-,A,A,A+,A+,A,A,A+,A,B-,A+,A,A,B-,A,A,A+,A,A
2021,Kennedy Todd-Williams,North Carolina,ACC,Freshman,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A,A-,A,B+,B+,A-,A+,A+,B+,A-,A+,A,C+,A,A,A,C+,A,A-,A,A-,A-
2021,Malu Tshitenge,North Carolina,ACC,Sophomore,B-,C-,B+,B-,B,C-,C-,C+,C,A+,A,B+,B,B,B,B,A-,B+,A-,B,B,A,B+,D+,B+,B,B+,C-,B+,B,B+,B,B
2021,Petra Holesínská,North Carolina,ACC,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A+,A-,A+,C+,A-
2021,Stephanie Watts,North Carolina,ACC,Senior,A,B+,A+,A+,A+,B+,A-,A-,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2021,Asjah Inniss,North Carolina A&T,MEAC,Freshman,C-,D,D-,D+,B,D,D+,C-,C+,B,B-,D,C-,C,C,B-,B,C+,D,C+,C,D+,D-,D,D-,C,D-,D,D,B-,B+,D,C+
2021,Chanin Scott,North Carolina A&T,MEAC,Senior,B,B-,A+,B+,A,B-,B,B,B+,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B-,A+,A-,A+,C+,A-
2021,Deja Winters,North Carolina A&T,MEAC,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2021,D’Mya Tucker,North Carolina A&T,MEAC,Freshman,C,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,B-,C+,B-,C-,C-,C-,C+,C-,C-,C-,B,B+,D+,B-
2021,Jada Smith,North Carolina A&T,MEAC,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C-,C+,C+,C+,C-,B-,B+,A-,C-,B
2021,Jasmen Walton,North Carolina A&T,MEAC,Junior,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2021,Jayla Jones-Pack,North Carolina A&T,MEAC,Senior,B-,C,B,C+,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2021,Kennedy Boyd,North Carolina A&T,MEAC,Junior,C-,D+,D+,C-,B+,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C,D+,D+,C-,B,B+,D,B-
2021,Levossie Taylor,North Carolina A&T,MEAC,Freshman,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2021,Sean Kelly Darks,North Carolina A&T,MEAC,Freshman,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B,A-,C+,A,A-,A,C+,B+
2021,Shayla Nelson,North Carolina A&T,MEAC,Sophomore,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Anissa Rivera,North Carolina Central,MEAC,Sophomore,B,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,A-,B+,A,B+,A,B,B,A,B+,C+,A-,B+,B+,C+,A-,A-,A,C,B+
2021,Ashlyn Lockard,North Carolina Central,MEAC,Junior,D,D-,F,D,C+,D-,D,D,C-,C+,C+,D,D,D+,D+,C+,C+,C,F,C-,C-,F,F,D-,F,D+,F,D-,F,C+,B,D-,C-
2021,Cherelle Washington,North Carolina Central,MEAC,Junior,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C+,D+,D+,D+,C+,D,D+,D+,B,B+,D,B-
2021,Faith Williams,North Carolina Central,MEAC,Sophomore,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B+,C+,D+,C+,C+,C,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2021,Khadija Demry,North Carolina Central,MEAC,Sophomore,D-,F,F,D-,C-,F,F,D-,D,D+,C-,D-,D-,D-,F,C-,C-,D,F,D,D,F,F,D-,F,D-,F,F,F,D+,C+,F,D
2021,Kiyana Brown,North Carolina Central,MEAC,Junior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Madalyn Anderson,North Carolina Central,MEAC,Sophomore,C-,D,D+,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D,D+,B,B+,D,B-
2021,Morgan Callahan,North Carolina Central,MEAC,Freshman,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2021,Necole Hope,North Carolina Central,MEAC,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C-,C-,C,B-,C-,C-,C,B,B+,D+,B
2021,Nyasia Palmer,North Carolina Central,MEAC,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2021,Paris McBride,North Carolina Central,MEAC,Freshman,C,D+,D+,C-,B+,D+,C-,C,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2021,Promise Cunningham,North Carolina Central,MEAC,Freshman,D,D-,F,D,C+,D-,D-,D,D+,C+,C+,D-,D,D+,D+,C+,C+,C,F,D+,D+,F,F,D-,F,D+,F,D-,F,C+,B-,D-,C-
2021,Simone Edmundson,North Carolina Central,MEAC,Sophomore,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2021,Claire Orth,North Dakota,Sum,Junior,C+,C-,B-,C+,A-,C,C,C+,B,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2021,Jaclyn Jarnot,North Dakota,Sum,Junior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Julia Fleecs,North Dakota,Sum,Senior,B-,C,B,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Juliet Gordon,North Dakota,Sum,Sophomore,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2021,Kacie Borowicz,North Dakota,Sum,Sophomore,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2021,Maggie Manson,North Dakota,Sum,Sophomore,C,D+,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2021,Makayla Wallace,North Dakota,Sum,Junior,C-,D,D,D+,B,D+,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D,D,B-,B+,D,C+
2021,Megan Zander,North Dakota,Sum,Sophomore,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Melissa Leet,North Dakota,Sum,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Mikayla Reinke,North Dakota,Sum,Senior,C,D+,C-,C-,B+,C-,C-,C,C+,B,B,D+,C+,C+,C+,B,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Olivia Lane,North Dakota,Sum,Sophomore,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,B+,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2021,Abby Schulte,North Dakota St.,Sum,Freshman,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A-,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Britney Epperson,North Dakota St.,Sum,Junior,C,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,C+,C+,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B-
2021,Emily Behnke,North Dakota St.,Sum,Freshman,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A-,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Emily Dietz,North Dakota St.,Sum,Senior,B,B-,A,B,A,B-,B-,B,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,B+
2021,Heaven Hamling,North Dakota St.,Sum,Sophomore,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A,C+,A,B+,A-,C+,A,A-,A,C+,B+
2021,Kadie Deaton,North Dakota St.,Sum,Sophomore,C+,C-,B-,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Kylie Strop,North Dakota St.,Sum,Freshman,C+,C-,C+,C,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2021,Marie Olson,North Dakota St.,Sum,Sophomore,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Michelle Gaislerova,North Dakota St.,Sum,Senior,B-,C,A-,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B-,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Olivia Skibiel,North Dakota St.,Sum,Sophomore,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,C+,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2021,Reneya Hopkins,North Dakota St.,Sum,Junior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Ryan Cobbins,North Dakota St.,Sum,Sophomore,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2021,Ally Knights,North Florida,ASun,Freshman,D+,D,D-,D+,B-,D,D+,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D,C+,C,D+,D-,D,D-,C,D-,D,D,B-,B+,D,C+
2021,Elise Harden,North Florida,ASun,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C
2021,Emma Broermann,North Florida,ASun,Sophomore,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2021,Erin Jones,North Florida,ASun,Senior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2021,Jazz Bond,North Florida,ASun,Senior,B+,B,A+,B+,A,B,B,B+,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,A-,A-,A+,A+,B,A+,A,A+,B,A+,A,A+,B-,A-
2021,Marissa Mackins,North Florida,ASun,Junior,B-,C,B,C+,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2021,Nubia Benedith,North Florida,ASun,Freshman,C-,D,D,D+,B,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D,D,B-,B+,D,B-
2021,Peryonna Sylvester,North Florida,ASun,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2021,Rhetta Moore,North Florida,ASun,Senior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2021,Sara Idris,North Florida,ASun,Sophomore,C-,D,D,D+,B-,D,D+,C-,C+,B,B-,D,C-,C,C+,B-,B-,C+,D,C+,C,C-,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2021,Summah Evans,North Florida,ASun,Freshman,C-,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Tiffany Tolbert,North Florida,ASun,Junior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2021,Destinee McDowell,North Texas,CUSA,Sophomore,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2021,Destiny Brooks,North Texas,CUSA,Junior,B-,C,A-,B-,A-,C+,C+,B-,B,A-,A,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Emma Villas-Gomis,North Texas,CUSA,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C-,C+,B-,C+,C-,B-,B+,A-,C-,B
2021,Jazion Jackson,North Texas,CUSA,Sophomore,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2021,Keira Neal,North Texas,CUSA,Freshman,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,B-,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B-
2021,Madi Townley,North Texas,CUSA,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2021,N'Yah Boyd,North Texas,CUSA,Sophomore,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Quincy Noble,North Texas,CUSA,Sophomore,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A,C+,A-
2021,Rochelle Lee,North Texas,CUSA,Junior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Tommisha Lampkin,North Texas,CUSA,Freshman,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2021,Anna Boruta,Northeastern,CAA,Sophomore,C-,D,D+,C-,B-,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2021,Ayanna Dublin,Northeastern,CAA,Senior,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,C+,B-,C+,C,B-,B+,A-,C-,B
2021,Izzy Larsen,Northeastern,CAA,Freshman,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2021,Kendall Currence,Northeastern,CAA,Junior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B,B,B,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Leyla Öztürk,Northeastern,CAA,Freshman,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Maddie Vizza,Northeastern,CAA,Freshman,C+,C,B,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B+,B,B,C,B,B+,A,C,B
2021,Mide Oriyomi,Northeastern,CAA,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Mossi Staples,Northeastern,CAA,Sophomore,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Stella Clark,Northeastern,CAA,Senior,B-,C+,B,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Emily Rodabaugh,Northern Arizona,BSky,Sophomore,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,A-,C+,A-,B+,A,C,B+
2021,Jacey Bailey,Northern Arizona,BSky,Senior,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2021,Jacqulynn Nakai,Northern Arizona,BSky,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B-,C,B-,B,B-,C,B,B+,A,C-,B
2021,Khiarica Rasheed,Northern Arizona,BSky,Senior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Miki'ala Maio,Northern Arizona,BSky,Senior,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B+,A-,D+,B
2021,Nyah Moran,Northern Arizona,BSky,Freshman,C,D+,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B
2021,Olivia Moran,Northern Arizona,BSky,Freshman,B-,C,B+,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2021,Regan Schenck,Northern Arizona,BSky,Junior,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B+,B+,A,B,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Alecia Whyte,Northern Colorado,BSky,Sophomore,C+,C-,B-,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,C+,C+,C,B-,B+,A-,C-,B
2021,Alexis Chapman,Northern Colorado,BSky,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Alisa Wiggins,Northern Colorado,BSky,Junior,C-,D+,C-,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Alisha Little,Northern Colorado,BSky,Sophomore,B+,B,A+,B+,A+,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2021,Brooklyn Evans,Northern Colorado,BSky,Junior,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Haley Masaki,Northern Colorado,BSky,Freshman,F,F,F,F,D,F,F,D-,D-,D,D+,F,D-,D-,F,D+,D+,D-,F,D-,D-,F,F,F,F,F,F,F,F,D,C-,F,D-
2021,Hannah Simental,Northern Colorado,BSky,Freshman,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2021,Jaiden Galloway,Northern Colorado,BSky,Junior,C,D+,C,C,B+,C-,C-,C,B-,B+,B+,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,C-,C,B,B+,D+,B
2021,Jasmine Gayles,Northern Colorado,BSky,Sophomore,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Mele Finau,Northern Colorado,BSky,Sophomore,C-,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Micayla Isenbart,Northern Colorado,BSky,Junior,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A-,C+,B,B,B,B+,A-,B+,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Olivia Wikstrom,Northern Colorado,BSky,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2021,A'Jah Davis,Northern Illinois,MAC,Sophomore,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C+,B,B+,A,C-,B
2021,Chelby Koker,Northern Illinois,MAC,Sophomore,B+,B,A+,B+,A+,B-,B,B,A-,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2021,Emily Meinert,Northern Illinois,MAC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2021,Errin Hodges,Northern Illinois,MAC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Grace Hunter,Northern Illinois,MAC,Sophomore,C,D+,C+,C,B,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2021,Janae Poisson,Northern Illinois,MAC,Junior,B-,C+,A-,B-,A-,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Jayden Marable,Northern Illinois,MAC,Freshman,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,C+,C+,C,B-,B+,A-,C-,B
2021,Mikayla Brandon,Northern Illinois,MAC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A-,C+,B,B,B,B+,A-,B+,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Paulina Castro,Northern Illinois,MAC,Senior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2021,Riley Blackwell,Northern Illinois,MAC,Senior,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Bre Gunnels,Northern Iowa,MVC,Senior,B,C+,A,B,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2021,Cailyn Morgan,Northern Iowa,MVC,Sophomore,C+,D+,C+,C,B,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2021,Cynthia Wolf,Northern Iowa,MVC,Junior,B+,B,A+,B+,A+,B,B,B+,A-,A+,A+,B,B+,B+,A-,A-,A,A-,A+,A-,A-,A+,A+,B,A+,A-,A+,B,A+,A,A+,B-,A-
2021,Emerson Green,Northern Iowa,MVC,Freshman,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Grace Boffeli,Northern Iowa,MVC,Freshman,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,A-,A,B+,A+,B+,B+,A+,A,B-,A+,A-,A,B-,A+,A-,A+,C+,A-
2021,Kam Finley,Northern Iowa,MVC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
