season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2024,Deonna Brister,Nicholls St.,Slnd,Junior,B-,C,B+,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Kate Manley,Nicholls St.,Slnd,Senior,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2024,Kyla Hamilton,Nicholls St.,Slnd,Senior,B-,C,B,C+,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2024,Lexi Alexander,Nicholls St.,Slnd,Sophomore,B-,C,B-,C+,A-,C,C,C+,B,B+,B+,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B-,B+,A,C-,B
2024,Mikayla Etienne,Nicholls St.,Slnd,Senior,C-,D+,D+,C-,B+,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C,D+,D+,D+,B,B+,D,B-
2024,Traya Bruce,Nicholls St.,Slnd,Senior,C+,C-,C+,C+,B,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,C+,C+,C+,C-,B-,B,A-,C-,B
2024,Violette Skipworth,Nicholls St.,Slnd,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C+,D,D+,D+,B,B+,D,B-
2024,Anjanae Richardson,Norfolk St.,MEAC,Freshman,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2024,Crystal White,Norfolk St.,MEAC,Junior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,D+,C,B,A-,D+,B-
2024,Da'Brya Clark,Norfolk St.,MEAC,Freshman,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2024,Danaijah Williams,Norfolk St.,MEAC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B-,C,B,B,B-,C,B,B+,A,C-,B
2024,Danielle Robinson,Norfolk St.,MEAC,Senior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B,C,C-,C,C+,C-,D+,C,B,A-,D+,B-
2024,Diamond Johnson,Norfolk St.,MEAC,Senior,A-,B+,A+,A,A+,B+,B+,B+,A,A+,A+,B+,A-,A,A+,A,A+,A+,A+,A,A,A+,A+,B+,A+,A,A+,B+,A+,A+,A+,B,A
2024,Kierra Wheeler,Norfolk St.,MEAC,Junior,B+,B,A+,B+,A+,B,B,B,A-,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2024,Makoye Diawara,Norfolk St.,MEAC,Junior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2024,Niya Fields,Norfolk St.,MEAC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2024,Paris Mullins,Norfolk St.,MEAC,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2024,Skye Robinson,Norfolk St.,MEAC,Sophomore,C,D+,C+,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2024,Alexis Callins,North Alabama,ASun,Senior,B-,C,B,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Allie Craig Cruce,North Alabama,ASun,Senior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2024,Alyssa Clutter,North Alabama,ASun,Sophomore,C+,C-,C+,C+,A-,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C,C+,B,A-,D+,B
2024,Cameron Jones,North Alabama,ASun,Sophomore,D+,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C-,C,C,B-,B,C+,D,C+,C+,C-,D-,D,D,C,D-,D,D,B-,B+,D,C+
2024,Chloe Siegel,North Alabama,ASun,Freshman,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,D+,C+,B,A-,D+,B-
2024,Emily Jones,North Alabama,ASun,Senior,D+,D,D-,D+,B-,D,D+,C-,C+,B-,B-,D,C-,C,C+,B-,B,C+,D,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2024,India Howard,North Alabama,ASun,Sophomore,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2024,Katie Criswell,North Alabama,ASun,Freshman,C,D+,C,C,B+,D+,C-,C,B-,B+,B,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,C-,C,B,B+,D+,B-
2024,Olivia Jones,North Alabama,ASun,Junior,C-,D,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2024,Rhema Pegues,North Alabama,ASun,Sophomore,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2024,Sara Wohlgemuth,North Alabama,ASun,Senior,C+,C-,C+,C,A-,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2024,Veronaye Charlton,North Alabama,ASun,Freshman,C+,C-,C,C,A-,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,B-,C-,C-,C,B,A-,D+,B
2024,Alexandra Zelaya,North Carolina,ACC,Senior,B-,C+,A,B,A-,C+,C+,B-,B+,A,A,C+,B,B,B,B+,A-,B+,A+,B,B+,A+,A,C+,A,B,A,C+,A,A-,A,C+,B+
2024,Alyssa Ustby,North Carolina,ACC,Senior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2024,Anya Poole,North Carolina,ACC,Senior,B+,C+,A+,A-,A,C+,B-,B,B-,A+,A+,A+,A-,A,B+,B+,A-,A,A+,B+,A-,A+,A,C+,A+,A-,A,C+,A+,A-,A+,B+,A-
2024,Deja Kelly,North Carolina,ACC,Senior,A-,B,A,A,A,B,B,B+,B+,A+,A+,A,A,A-,A-,A-,A+,A+,A+,A,A,A+,A,B-,A,A,A,B-,A,A,A,A,A
2024,Indya Nivar,North Carolina,ACC,Sophomore,B,C+,A,B+,A-,C+,C+,B-,B-,A+,A+,A,B+,A-,B+,B+,A+,A,A+,B+,B+,A+,A,C,A,A-,A,C+,A,B+,A+,B+,B+
2024,Kayla McPherson,North Carolina,ACC,Sophomore,B-,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B,B+,A,B+,A+,B+,B+,A+,A,C+,A,B,A,C+,A,A-,A,C+,B+
2024,Lexi Donarski,North Carolina,ACC,Senior,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A,B+,A-,A+,A+,A+,A-,A-,A+,A,C+,A,A,A,B-,A,A-,A-,A-,A-
2024,Maria Gakdeng,North Carolina,ACC,Junior,A,B+,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2024,Paulina Paris,North Carolina,ACC,Sophomore,B-,C+,A-,B-,A-,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A-,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Reniya Kelly,North Carolina,ACC,Freshman,B-,C-,A-,B-,B+,C,C,C+,C+,A+,A,B-,B,B,B,B,A,B+,A,B,B,A,A-,C-,A-,B+,B+,C-,A-,B+,A-,B,B
2024,Teonni Key,North Carolina,ACC,Sophomore,B-,C+,A,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A-,B+,A,B,B,A+,A-,C+,A-,B+,A-,C+,A-,A-,A,C,B+
2024,Chaniya Clark,North Carolina A&T,CAA,Sophomore,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,B+,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2024,D’Mya Tucker,North Carolina A&T,CAA,Senior,B-,C,B+,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Jordyn Dorsey,North Carolina A&T,CAA,Junior,B,C+,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2024,Keona Curtis,North Carolina A&T,CAA,Sophomore,C,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2024,Laila Acox,North Carolina A&T,CAA,Junior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,C-,C-,B,B+,D+,B-
2024,Maleia Bracone,North Carolina A&T,CAA,Junior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C,B+
2024,Nahndi Smith,North Carolina A&T,CAA,Junior,C-,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D,D,B-,B+,D,C+
2024,Nyah Willis,North Carolina A&T,CAA,Senior,C+,C,B,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C,B+,B+,A,C,B+
2024,Paris Locke,North Carolina A&T,CAA,Freshman,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2024,Sean Kelly Darks,North Carolina A&T,CAA,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2024,Talia Davis,North Carolina A&T,CAA,Junior,C+,C,B+,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C,B+,B+,A,C,B+
2024,Aniya Finger,North Carolina Central,MEAC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2024,Jada Tiggett,North Carolina Central,MEAC,Freshman,C,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C,C-,C,B-,C-,C-,C,B,A-,D+,B
2024,Janiah Jones,North Carolina Central,MEAC,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,C+,C+,C+,C-,B-,B,A-,C-,B
2024,Kimeira Burks,North Carolina Central,MEAC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B,A-,D+,B
2024,Kimia Carter,North Carolina Central,MEAC,Senior,C,D+,C-,C-,B,D+,D+,C,B-,B,B,D+,C+,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Kyla Bryant,North Carolina Central,MEAC,Freshman,C+,C-,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C-,C-,C,B-,C-,C-,C,B,B+,D+,B
2024,Morgan Callahan,North Carolina Central,MEAC,Junior,B-,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C+,B,B+,A,C-,B
2024,Nijah Cunningham,North Carolina Central,MEAC,Junior,D+,D,D-,D+,B,D,D+,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2024,Ray'ven Robinson,North Carolina Central,MEAC,Sophomore,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2024,Sydney Avoletta,North Carolina Central,MEAC,Junior,C-,D+,D+,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2024,Tippy Robertson,North Carolina Central,MEAC,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,D+,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2024,Deja Davis,North Dakota,Sum,Senior,C-,D+,D+,C-,B-,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2024,Destinee Oberg,North Dakota,Sum,Senior,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B
2024,Fatima Ibrahim,North Dakota,Sum,Freshman,C-,D+,D+,C,B+,D+,C-,C,C+,B,B,D+,C+,C+,B-,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,B-,D+,C-,C-,B,B+,D+,B-
2024,Jayla Owen,North Dakota,Sum,Sophomore,C-,D,D,C-,B,D,D+,C-,C+,B,B,D+,C,C,C-,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B-,B+,D,B-
2024,Kacie Borowicz,North Dakota,Sum,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B+,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Kiera Pemberton,North Dakota,Sum,Freshman,B-,C,B,C+,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2024,Mahogany Cottingham,North Dakota,Sum,Freshman,D,D-,D-,D,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,C+,B-,C,D-,C-,C-,D-,F,D,F,D+,F,D-,D-,C+,B,D-,C
2024,Mikayla Aumer,North Dakota,Sum,Sophomore,C-,D,D,C-,B,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B-,B+,D,B-
2024,Miranda Vanderwal,North Dakota,Sum,Sophomore,C,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2024,Nakiyah Hurst,North Dakota,Sum,Sophomore,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B-,C+,B,B+,A,C-,B+
2024,Nevaeh Ferrara Horne,North Dakota,Sum,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2024,Rakiyah Beal,North Dakota,Sum,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2024,Sammiyah Hoskin,North Dakota,Sum,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2024,Abbie Draper,North Dakota St.,Sum,Junior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,B+
2024,Abby Graham,North Dakota St.,Sum,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C-,B-,B-,C+,C-,B-,B+,A-,C-,B
2024,Abby Krzewinski,North Dakota St.,Sum,Freshman,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Abby Schulte,North Dakota St.,Sum,Senior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B-,A-,B,C,B,B,B,C,B,B+,A,C-,B+
2024,Avery Koenen,North Dakota St.,Sum,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2024,Elle Evans,North Dakota St.,Sum,Sophomore,B+,B,A+,B+,A,B-,B,B,A-,A,A,B-,B+,B+,A-,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2024,Heaven Hamling,North Dakota St.,Sum,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B,A-,A-,A,B+,A+,B+,B+,A+,A+,B-,A+,B+,A+,B-,A+,A-,A+,C+,A-
2024,Leah Mackenzie,North Dakota St.,Sum,Freshman,D,D-,F,D,C+,D-,D-,D,D+,C+,C+,D-,D,D+,D+,C+,C+,C,F,D+,D+,F,F,D-,F,D+,F,D-,F,C+,B-,D-,C-
2024,Miriley Simon,North Dakota St.,Sum,Freshman,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Taryn Hamling,North Dakota St.,Sum,Freshman,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,C+,C+,C+,C-,B-,B,A-,C-,B
2024,Agnes Svansdottir,North Florida,ASun,Freshman,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2024,Alexa Washington,North Florida,ASun,Freshman,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B-,B+,B-,C,C+,C+,C+,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Emma Broermann,North Florida,ASun,Senior,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,C+,B,C+,C,B-,B+,A-,C-,B
2024,Helena Rafnsdottir,North Florida,ASun,Sophomore,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B,C,C-,C,C+,C-,C-,C+,B,B+,D+,B-
2024,Jayla Adams,North Florida,ASun,Senior,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,C+,B-,C+,C,B-,B+,A-,C-,B
2024,Kaila Rougier,North Florida,ASun,Junior,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,B-,B+,A-,D+,B
2024,Kyla Cain,North Florida,ASun,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C+,B-,B,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2024,Lyric Swann,North Florida,ASun,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B,A-,D+,B
2024,Sarah Taub,North Florida,ASun,Sophomore,C+,C-,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,B-,C+,B-,C-,C-,C,C+,C-,C-,C,B,B+,D+,B
2024,Selma Eklund,North Florida,ASun,Junior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C-,B,B+,D+,B-
2024,Aniyah Johnson,North Texas,Amer,Junior,B-,C+,A,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2024,DesiRay Kernal,North Texas,Amer,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,A-,A,B-,A+,A-,A+,C+,A-
2024,Desiree Wooten,North Texas,Amer,Sophomore,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2024,Dyani Robinson,North Texas,Amer,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Ereauna Hardaway,North Texas,Amer,Sophomore,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2024,Jaaucklyn Moore,North Texas,Amer,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2024,Jahcelyn Hartfield,North Texas,Amer,Sophomore,C+,C,B+,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,B+,B,B+,B,B,A,B,C+,B+,B-,B,C,B+,B+,A,C,B
2024,Jaylen Mallard,North Texas,Amer,Senior,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2024,Maddie Cleary,North Texas,Amer,Senior,C+,C-,C+,C+,B,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2024,Shadasia Brackens,North Texas,Amer,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2024,Shamaryah Duncan,North Texas,Amer,Senior,C+,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C,B+,B+,A,C,B+
2024,Tommisha Lampkin,North Texas,Amer,Senior,B+,B-,A+,B+,A,B-,B,B,B+,A,A,B-,B+,B+,A-,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2024,Asha Parker,Northeastern,CAA,Junior,C,D+,D+,C,B+,D+,D+,C,C+,B,B,D+,C+,C+,B-,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2024,Deja Bristol,Northeastern,CAA,Senior,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B-,B+,A,C-,B
2024,Derin Erdogan,Northeastern,CAA,Senior,B-,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B+,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2024,Gemima Motema,Northeastern,CAA,Junior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,B-,C-,C-,C,B,A-,D+,B
2024,Halle Idowu,Northeastern,CAA,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2024,Jaelyn Batts,Northeastern,CAA,Senior,C,D+,D+,C-,B+,D+,C-,C,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2024,Maddie Vizza,Northeastern,CAA,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2024,Marian Turnbull,Northeastern,CAA,Sophomore,C-,D+,D+,C-,B-,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2024,Oralye Kiefer,Northeastern,CAA,Sophomore,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B-
2024,Sophia Carlisle,Northeastern,CAA,Freshman,D+,D,D-,D+,B,D,D+,C-,C+,B-,B-,D,C-,C,C,B-,B,C+,D,C,C,D+,D-,D,D-,C,D-,D,D,B-,B+,D,C+
2024,Yirsy Quéliz,Northeastern,CAA,Freshman,C+,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,C-,C-,B,B+,D+,B-
