season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2023,Jessica Martino,Delaware St.,74808,5-10,"5'10""",70.0,72.52,"6'1""",2.52,plays_taller,72.52,"6'1""",2.52,plays_taller
2023,Jnaya Walker,Central Michigan,74809,6-1,"6'1""",73.0,68.51,"5'9""",-4.49,plays_shorter,68.51,"5'9""",-4.49,plays_shorter
2023,Lexus Eagle Chasing,Mississippi Valley St.,74811,5-8,"5'8""",68.0,70.0,"5'10""",2.0,plays_taller,70.0,"5'10""",2.0,plays_taller
2023,Anna Morris,Northwestern,74812,6-3,"6'3""",75.0,70.32,"5'10""",-4.68,plays_shorter,70.32,"5'10""",-4.68,plays_shorter
2023,Jaron Dougherty,Mercer,74816,6-0,"6'0""",72.0,72.0,"6'0""",0.0,plays_at_height,72.0,"6'0""",0.0,plays_at_height
2023,Bryana Hardy,UCF,74818,6-2,"6'2""",74.0,71.19,"5'11""",-2.81,plays_shorter,71.19,"5'11""",-2.81,plays_shorter
2023,Danielle Rainey,Eastern Kentucky,74819,5-10,"5'10""",70.0,70.82,"5'11""",0.82,plays_taller,70.82,"5'11""",0.82,plays_taller
2023,Mimi Reid,St. John's,74820,5-8,"5'8""",68.0,69.42,"5'9""",1.42,plays_taller,69.42,"5'9""",1.42,plays_taller
2023,Shynia Jackson,Jacksonville,74821,6-1,"6'1""",73.0,71.75,"6'0""",-1.25,plays_shorter,71.75,"6'0""",-1.25,plays_shorter
2023,Ava Murphy,UMKC,74823,5-11,"5'11""",71.0,68.92,"5'9""",-2.08,plays_shorter,68.92,"5'9""",-2.08,plays_shorter
2023,Kari Kyrkjebo,Seattle,74830,6-2,"6'2""",74.0,72.28,"6'0""",-1.72,plays_shorter,72.28,"6'0""",-1.72,plays_shorter
2023,Jeniah Ugofsky,South Dakota,74831,5-10,"5'10""",70.0,72.34,"6'0""",2.34,plays_taller,72.34,"6'0""",2.34,plays_taller
2023,Jahari Smith,Central Michigan,74834,6-0,"6'0""",72.0,73.11,"6'1""",1.11,plays_taller,73.11,"6'1""",1.11,plays_taller
2023,Anika Weekes,Central Michigan,74835,5-10,"5'10""",70.0,71.03,"5'11""",1.03,plays_taller,71.03,"5'11""",1.03,plays_taller
2023,Zaria Collins,East Texas A&M,74836,5-9,"5'9""",69.0,70.56,"5'11""",1.56,plays_taller,70.56,"5'11""",1.56,plays_taller
2023,Kate Mager,Iona,74840,5-9,"5'9""",69.0,70.07,"5'10""",1.07,plays_taller,70.07,"5'10""",1.07,plays_taller
2023,Nikki McDonald,Air Force,74841,5-11,"5'11""",71.0,70.34,"5'10""",-0.66,plays_at_height,70.34,"5'10""",-0.66,plays_at_height
2023,Makinna Serrata,Texas A&M Corpus Chris,74842,6-0,"6'0""",72.0,71.93,"6'0""",-0.07,plays_at_height,71.93,"6'0""",-0.07,plays_at_height
2023,Janeen Camp,Troy,74843,6-5,"6'5""",77.0,75.69,"6'4""",-1.31,plays_shorter,75.69,"6'4""",-1.31,plays_shorter
2023,Nadjy Amira,Coppin St.,74846,6-4,"6'4""",76.0,74.94,"6'3""",-1.06,plays_shorter,74.94,"6'3""",-1.06,plays_shorter
2023,Maria Guimaraes,Fresno St.,74852,6-2,"6'2""",74.0,72.39,"6'0""",-1.61,plays_shorter,72.39,"6'0""",-1.61,plays_shorter
2023,Rachael Saunders,Creighton,74853,5-9,"5'9""",69.0,72.23,"6'0""",3.23,plays_taller,72.23,"6'0""",3.23,plays_taller
2023,Dorcas Wu,Cal Baptist,74855,6-0,"6'0""",72.0,72.88,"6'1""",0.88,plays_taller,72.88,"6'1""",0.88,plays_taller
2023,Caylan Jones,Florida A&M,74861,5-8,"5'8""",68.0,71.23,"5'11""",3.23,plays_taller,71.23,"5'11""",3.23,plays_taller
2023,Madison Hattix-Covington,Rhode Island,74862,5-10,"5'10""",70.0,72.12,"6'0""",2.12,plays_taller,72.12,"6'0""",2.12,plays_taller
2023,Kiara Bell,UMBC,74863,6-1,"6'1""",73.0,74.53,"6'3""",1.53,plays_taller,74.53,"6'3""",1.53,plays_taller
2023,Flo Vinerte,St. Bonaventure,74866,6-2,"6'2""",74.0,71.17,"5'11""",-2.83,plays_shorter,71.17,"5'11""",-2.83,plays_shorter
2023,Amber Leggett,Troy,74868,5-11,"5'11""",71.0,73.19,"6'1""",2.19,plays_taller,73.19,"6'1""",2.19,plays_taller
2023,Tiara Chambers,East Carolina,74870,6-3,"6'3""",75.0,74.23,"6'2""",-0.77,plays_shorter,74.23,"6'2""",-0.77,plays_shorter
2023,Nikki Baird,Belmont,74872,6-0,"6'0""",72.0,71.81,"6'0""",-0.19,plays_at_height,71.81,"6'0""",-0.19,plays_at_height
2023,Carsyn Boswell,Idaho St.,74873,5-8,"5'8""",68.0,69.43,"5'9""",1.43,plays_taller,69.43,"5'9""",1.43,plays_taller
2023,Emily LaPointe,Manhattan,74874,5-10,"5'10""",70.0,70.54,"5'11""",0.54,plays_at_height,70.54,"5'11""",0.54,plays_at_height
2023,Cherita Daugherty,Southern Utah,74875,5-10,"5'10""",70.0,71.46,"5'11""",1.46,plays_taller,71.46,"5'11""",1.46,plays_taller
