season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2023,Kaya Ingram,Cornell,Ivy,Junior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2023,Mia Beam,Cornell,Ivy,Junior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C,B-,C+,C+,C-,B-,B+,A-,C-,B
2023,Ruby Grace Willliams,Cornell,Ivy,Freshman,C+,C-,C+,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2023,Shannon Mulroy,Cornell,Ivy,Senior,C,D+,D+,C-,B+,D+,C-,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2023,Summer Parker-Hall,Cornell,Ivy,Sophomore,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B,B-,A-,B,C+,B,B,B-,C,B,B+,A,C-,B
2023,Vivienne Knee,Cornell,Ivy,Freshman,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,B-,C,B-,C+,C+,C-,B-,B+,A-,C-,B
2023,Carly Bachelor,Creighton,BE,Senior,B+,B-,A+,A-,A,B-,B-,B+,B,A+,A+,A+,A-,A,A-,A-,A,A+,A+,A-,A,A+,A,B-,A+,A,A,B-,A,A-,A+,A-,A-
2023,Emma Ronsiek,Creighton,BE,Junior,A,B+,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A+,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2023,Jayme Horan,Creighton,BE,Junior,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A,B+,B+,A,A+,A+,A-,A-,A+,A,C+,A,A,A,C+,A,A-,A+,A-,A-
2023,Kennedy Townsend,Creighton,BE,Freshman,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Kiani Lockett,Creighton,BE,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2023,Lauren Jensen,Creighton,BE,Junior,A,B+,A+,A+,A+,B+,A-,A-,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2023,Mallory Brake,Creighton,BE,Junior,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A+,A-,A,B+,B+,A,A,A+,A-,A-,A+,A,C+,A+,A,A,C+,A+,A-,A+,A-,A-
2023,Molly Mogensen,Creighton,BE,Junior,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A-,B+,B+,A-,A,A+,B+,A-,A+,A,C+,A,A,A,C+,A,A-,A+,A-,A-
2023,Morgan Maly,Creighton,BE,Junior,A,B+,A+,A+,A+,B+,B+,A-,A,A+,A+,A+,A+,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A+,A,A+,A
2023,Rachael Saunders,Creighton,BE,Senior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,A+,A+
2023,Allie Harland,Dartmouth,Ivy,Senior,C+,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B,C,C-,C,C+,C,C-,C+,B,A-,D+,B
2023,Anna Nelson,Dartmouth,Ivy,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Carrington Washburn,Dartmouth,Ivy,Junior,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B-,B+,A,C-,B
2023,Clare Meyer,Dartmouth,Ivy,Freshman,C-,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Emma Koch,Dartmouth,Ivy,Senior,C,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B,C,C-,C,B-,C-,C-,C,B,A-,D+,B
2023,Grace Niekelski,Dartmouth,Ivy,Sophomore,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C+,D+,D+,D+,C+,D,D+,D+,B,B+,D,B-
2023,Karina Mitchell,Dartmouth,Ivy,Senior,C-,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Leiya Stuart,Dartmouth,Ivy,Junior,D+,D,D,D+,B-,D,D+,C-,C+,B,B-,D+,C-,C,C,B-,B-,C+,D,C+,C,C-,D-,D,D,C-,D-,D,D,B-,B+,D,C+
2023,Mekkena Boyd,Dartmouth,Ivy,Junior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A-,B,C,B,B,B,C+,B,B+,A,C-,B+
2023,Mia Curtis,Dartmouth,Ivy,Junior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Olivia Lawlor,Dartmouth,Ivy,Freshman,C-,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Victoria Page,Dartmouth,Ivy,Sophomore,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C,C-,C+,B,A-,D+,B
2023,Adelaide Fuller,Davidson,A10,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2023,Chloe Welch,Davidson,A10,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2023,Elle Sutphin,Davidson,A10,Junior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,A-,A,B-,A+,A-,A+,C+,A-
2023,Issy Morgan,Davidson,A10,Sophomore,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Maddie Plank,Davidson,A10,Junior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Mallorie Haines,Davidson,A10,Sophomore,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2023,Sallie Schutz,Davidson,A10,Junior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C-,B-,B+,A-,C-,B
2023,Suzi-Rose Deegan,Davidson,A10,Senior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2023,Tomisin Adenupe,Davidson,A10,Sophomore,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Anyssa Jones,Dayton,A10,Junior,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,B-,B+,A-,D+,B
2023,Arianna Smith,Dayton,A10,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Destiny Bohanon,Dayton,A10,Junior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Maliya Perry,Dayton,A10,Senior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Mariah Perez,Dayton,A10,Senior,B-,C+,B,B-,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B,B+,B,C+,B,B+,A,C,B+
2023,Nayo Lear,Dayton,A10,Freshman,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B-,C,C-,C,B-,C-,C-,C,B,B+,D+,B
2023,Shannon Wheeler,Dayton,A10,Sophomore,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B,B,B-,C,B,B+,A,C-,B
2023,Sydney Freeman,Dayton,A10,Senior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Taisiya Kozlova,Dayton,A10,Junior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Anaya Peoples,DePaul,BE,Senior,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A+,A-,A,B+,B+,A,A,A+,B+,A-,A+,A,C+,A+,A,A,C+,A+,A-,A+,A-,A-
2023,Aneesah Morrow,DePaul,BE,Sophomore,A+,A-,A+,A+,A+,A-,A,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2023,Darrione Rogers,DePaul,BE,Junior,B+,B-,A,A-,A,B-,B-,B+,B,A+,A+,A,A-,A,B+,A-,A,A+,A+,A-,A-,A+,A,C+,A,A,A,B-,A,A-,A-,A-,A-
2023,Jorie Allen,DePaul,BE,Senior,B,C,A-,B,A-,C,C,B-,C+,A+,A+,B+,B+,B+,B,B,B+,A-,A,B,B,A,B+,C-,A-,B+,B+,C,A-,B+,A+,B,B+
2023,Keke Rimmer,DePaul,BE,Senior,A-,B-,A+,A,A,B-,B,B+,B+,A+,A+,A+,A-,A+,A-,A-,A,A+,A+,A-,A,A+,A+,B-,A+,A,A+,B-,A+,A,A+,A,A-
2023,Kendall Holmes,DePaul,BE,Junior,B-,C-,B+,B-,B+,C-,C,C+,C+,A+,A,B,B,B,B,B,B+,B+,A-,B,B,A,B+,D+,B+,B+,B+,C-,B+,B+,B+,B,B
2023,Maeve McErlane,DePaul,BE,Freshman,C,D+,C-,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2023,Tara Daye,DePaul,BE,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2023,Zaria Hurston,DePaul,BE,Freshman,C,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2023,Demi Burdick,Delaware,CAA,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C,B,B-,B,C,B,B+,A,C-,B
2023,Jewel Smalls,Delaware,CAA,Senior,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2023,Kharis Idom,Delaware,CAA,Senior,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B,A-,D+,B
2023,Klarke Sconiers,Delaware,CAA,Senior,B,B-,A,B,A,B-,B-,B,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,B-,A,A-,A,B-,A,A-,A,C+,B+
2023,Makayla Pippin,Delaware,CAA,Senior,B-,C,B,B-,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2023,Mia Yanogacio,Delaware,CAA,Sophomore,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Michelle Ojo,Delaware,CAA,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Nakiyah Mays-Prince,Delaware,CAA,Freshman,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B,A-,D+,B
2023,Rebecca Demeke,Delaware,CAA,Sophomore,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,A-,B,B,A,B,C+,B+,B,B,C,B+,B+,A,C,B+
2023,Tara Cousins,Delaware,CAA,Junior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Alexis Moragne,Delaware St.,MEAC,Senior,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2023,Breionna Dodson,Delaware St.,MEAC,Sophomore,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2023,Denijsha Wilson,Delaware St.,MEAC,Senior,C,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2023,Deyonce Thompson,Delaware St.,MEAC,Freshman,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Jayla Johnson,Delaware St.,MEAC,Junior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2023,Jessica Martino,Delaware St.,MEAC,Senior,C,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C,C-,C,B-,C-,C-,C,B,B+,D+,B
2023,Joy Watkins,Delaware St.,MEAC,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Noami Zulueta,Delaware St.,MEAC,Freshman,C,D+,C,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,B-,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2023,Rebecca Ford,Delaware St.,MEAC,Senior,C,D+,C,C,B,D+,D+,C,B-,B+,B,C-,C+,C+,C,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2023,Savannah Brooks,Delaware St.,MEAC,Freshman,C+,C-,C,C+,A-,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2023,Sydney Watkins,Delaware St.,MEAC,Senior,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Tyshonne Tollie,Delaware St.,MEAC,Sophomore,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2023,Ally Haar,Denver,Sum,Senior,C,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,C-,C-,B,B+,D+,B-
2023,Angelina Robles,Denver,Sum,Freshman,C,D+,C-,C-,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B+,B-,C,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Cheyenne Forney,Denver,Sum,Junior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C,C+,B-,B-,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2023,Emily Counsel,Denver,Sum,Junior,C+,C-,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2023,Emma Smith,Denver,Sum,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Jordan Jones,Denver,Sum,Freshman,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2023,Madelyn Atkins,Denver,Sum,Freshman,C,D+,C-,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2023,Makayla Minett,Denver,Sum,Senior,B-,C,B,B-,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B,B+,B,C+,B,B+,A,C,B+
2023,Mary Wilson,Denver,Sum,Sophomore,C,D+,C-,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2023,Mikayla Brandon,Denver,Sum,Senior,B-,C,B,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Mikenzie Jones,Denver,Sum,Freshman,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Akyia Baker,Detroit Mercy,Horz,Sophomore,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B-,B+,D,B-
2023,Amaya Burch,Detroit Mercy,Horz,Freshman,C,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2023,Ana Cabañas Llorens,Detroit Mercy,Horz,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2023,Andrea Chiquemba,Detroit Mercy,Horz,Freshman,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2023,Emma Trawally Porta,Detroit Mercy,Horz,Sophomore,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2023,Imani McNeal,Detroit Mercy,Horz,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,C-,C-,B,B+,D+,B-
2023,Irene Murua,Detroit Mercy,Horz,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B,B,B+,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Jada Moorehead,Detroit Mercy,Horz,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Lucia Fleta Robles,Detroit Mercy,Horz,Junior,C-,D,D,D+,B,D,D+,C-,C+,B,B-,D,C-,C,C,B-,B,C+,D,C+,C,C-,D-,D,D,C,D-,D,D,B-,B+,D,C+
2023,Maite Lara Garcia,Detroit Mercy,Horz,Junior,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2023,Myonna Hooper,Detroit Mercy,Horz,Freshman,D+,D,D-,D+,B,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2023,Anna Miller,Drake,MVC,Sophomore,B+,B,A+,B+,A+,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2023,Ashley IIams,Drake,MVC,Sophomore,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B-
2023,Ava Hawthorne,Drake,MVC,Freshman,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,C+,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2023,Courtney Becker,Drake,MVC,Junior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A,C+,A-
2023,Grace Berg,Drake,MVC,Senior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2023,Katie Dinnebier,Drake,MVC,Sophomore,B+,B,A+,B+,A,B,B,B,A-,A+,A+,B-,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B-,A+,A-,A+,B-,A-
2023,Maggie Bair,Drake,MVC,Senior,A-,B+,A+,A,A+,B+,B+,B+,A,A+,A+,B+,A-,A-,A+,A,A+,A+,A+,A,A,A+,A+,B+,A+,A,A+,B+,A+,A+,A+,B,A
2023,Megan Meyer,Drake,MVC,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Sarah Beth Gueldner,Drake,MVC,Senior,B-,C+,A-,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Taedyn Gray,Drake,MVC,Freshman,D+,D,D,D+,B,D,D+,C-,C+,B,B-,D+,C-,C,C+,B-,B,C+,D,C+,C+,D+,D-,D,D-,C,D-,D+,D,B-,B+,D,C+
2023,Taylor McAulay,Drake,MVC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2023,Brianne Borcky,Drexel,CAA,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2023,Chloe Hodges,Drexel,CAA,Junior,B-,C,B+,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Erin Sweeney,Drexel,CAA,Junior,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2023,Grace O'Neill,Drexel,CAA,Freshman,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Hetta Saatman,Drexel,CAA,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Jasmine Valentine,Drexel,CAA,Junior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Keishana Washington,Drexel,CAA,Senior,B+,B,A+,B+,A+,B,B,B+,A,A+,A+,B,B+,B+,A,A,A,A-,A+,A-,A-,A+,A+,B,A+,A-,A+,B,A+,A,A+,B-,A-
2023,Kylie Lavelle,Drexel,CAA,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Maura Hendrixson,Drexel,CAA,Senior,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2023,Tori Hyduke,Drexel,CAA,Senior,C+,C-,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
