season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2025,Remi Sisselman,Lehigh,Pat,Senior,C,C-,C+,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B
2025,Whitney Lind,Lehigh,Pat,Sophomore,B-,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Anna Badosa,Liberty,CUSA,Senior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Asia Boone,Liberty,CUSA,Sophomore,B,C+,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2025,Avery Mills,Liberty,CUSA,Freshman,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B+,B+,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,B+,A+,B-,A+,A-,A+,B-,A-
2025,Bella Smuda,Liberty,CUSA,Senior,B+,B-,A+,B+,A,B-,B,B,A-,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2025,Brooke Moore,Liberty,CUSA,Sophomore,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B+,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2025,Claudia Acin,Liberty,CUSA,Sophomore,B-,C+,A,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2025,Elisabeth Aegisdottir,Liberty,CUSA,Sophomore,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2025,Emma Hess,Liberty,CUSA,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B+,A-,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,B+,A+,B-,A+,A-,A+,C+,A-
2025,Emmy Stout,Liberty,CUSA,Freshman,B,B-,A,B,A,B-,B-,B-,B+,A,A,B-,B,B,B+,B+,A,B+,A+,B,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,B+
2025,Jordan Hodges,Liberty,CUSA,Senior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Pien Steenbergen,Liberty,CUSA,Sophomore,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2025,Alyssa Nielsen,Lindenwood,OVC,Sophomore,C,D+,C-,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2025,Brooke Coffey,Lindenwood,OVC,Freshman,B,B-,A,B,A,B-,B-,B,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,A-
2025,Ellie Brueggemann,Lindenwood,OVC,Sophomore,B,B-,A,B,A,B-,B-,B,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2025,Gracie Kelsey,Lindenwood,OVC,Sophomore,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2025,Gracy Wernli,Lindenwood,OVC,Sophomore,C+,C,B,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C,B+,B+,A,C,B+
2025,Justis Odom,Lindenwood,OVC,Senior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Mariah Stewart,Lindenwood,OVC,Senior,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,D-,B-,B,C+,D-,C-,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C
2025,Mary McGrath,Lindenwood,OVC,Senior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B
2025,Mya Skoff,Lindenwood,OVC,Sophomore,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Mykayla Cunningham,Lindenwood,OVC,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2025,Addison Melton,Lipscomb,ASun,Freshman,C,D+,C,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2025,Ainhoa Cea,Lipscomb,ASun,Junior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Bella Vinson,Lipscomb,ASun,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A+,C+,A-
2025,Claira McGowan,Lipscomb,ASun,Senior,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B-,B-,B-,B-,B+,C+,C,C+,B,C+,C,B-,B+,A-,C-,B
2025,Elena Bertrand,Lipscomb,ASun,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2025,Jalyn Holcomb,Lipscomb,ASun,Senior,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C,B+
2025,Molly Heard,Lipscomb,ASun,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2025,Olivia Vandergriff,Lipscomb,ASun,Sophomore,C-,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D,D+,B-,B+,D,C+
2025,Taylor Bowen,Lipscomb,ASun,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Alaina Payne,Little Rock,OVC,Junior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C-,B-,B+,A-,C-,B
2025,Annemarie Batista,Little Rock,OVC,Junior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,B-,C,B-,C+,C+,C-,B-,B+,A-,C-,B
2025,Brenna Burk,Little Rock,OVC,Freshman,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2025,Emerald Parker,Little Rock,OVC,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Faith Lee,Little Rock,OVC,Junior,C+,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C,B-,C+,B-,C-,C-,C-,B-,C-,C-,C-,B,B+,D+,B-
2025,Jayla Brooks,Little Rock,OVC,Senior,B-,C,B,C+,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B,B+,A,C,B+
2025,Jordan Holman,Little Rock,OVC,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,A-,C+,A-,A-,A,C,B+
2025,Mesi Triplett,Little Rock,OVC,Senior,C+,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Sug Williams,Little Rock,OVC,Senior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2025,JaQuoia Jones-Brown,Long Beach St.,BW,Freshman,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2025,Jada Crawshaw,Long Beach St.,BW,Sophomore,C+,C-,C,C,A-,C-,C-,C,B-,B+,B+,C-,C+,C+,B,B,B+,B-,C+,B-,C+,B-,C,C-,C,B-,C-,C,C,B,B+,D+,B
2025,Judit Oliva Fernandez,Long Beach St.,BW,Freshman,D+,D,D-,D+,B-,D,D+,C-,C+,B-,B-,D,C-,C,C-,B-,B,C+,D,C+,C+,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2025,Kennan Ka,Long Beach St.,BW,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Lovely Sonnier,Long Beach St.,BW,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C-,C-,C,B-,C-,C-,C,B,B+,D+,B
2025,Mykelle Richards,Long Beach St.,BW,Freshman,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Patricia Chung,Long Beach St.,BW,Senior,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C,C+,B,A-,D+,B
2025,Rachel Loobie,Long Beach St.,BW,Senior,B-,C,B,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Savannah Tucker,Long Beach St.,BW,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2025,Amor Harris,Longwood,BSth,Sophomore,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2025,Frances Ulysse,Longwood,BSth,Sophomore,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B,C+,C,C+,B+,A-,D+,B
2025,JaMya Robinson,Longwood,BSth,Junior,C-,D+,C-,C-,B,D+,D+,C,B-,B,B,D+,C+,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Jaci Bolden,Longwood,BSth,Junior,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,F,D,F,C-,F,D,D-,B-,B,D,C+
2025,Jaelyn Brown,Longwood,BSth,Sophomore,F,F,F,F,D,F,F,D-,D-,D,D,F,D-,D-,F,D+,D+,D-,F,D-,D-,F,F,F,F,F,F,F,F,D,C-,F,D-
2025,Kiki McIntyre,Longwood,BSth,Senior,B,B-,A,B,A,B-,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,A-
2025,Lili Booker,Longwood,BSth,Freshman,C,D+,C-,C-,B+,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2025,Malea Brown,Longwood,BSth,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Mariah Wilson,Longwood,BSth,Senior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2025,Montgomery Bedford,Longwood,BSth,Freshman,D+,D-,D-,D,C+,D,D,D+,C,B-,B-,D,D+,C-,D+,C+,B-,C+,D-,C-,C,D,F,D,F,D+,F,D-,D-,C+,B,D,C
2025,Olivia Bowes,Longwood,BSth,Freshman,C+,C-,B,C+,A-,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2025,Otaifo Esenabhalu,Longwood,BSth,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C+,B-,B+,A-,C-,B
2025,Aasia Sam,Louisiana,SB,Senior,C,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Ashlyn Jones,Louisiana,SB,Senior,C+,C-,B-,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2025,Dacia Jones,Louisiana,SB,Sophomore,D+,D,D,D+,B,D,D+,C-,C+,B,B,D+,C-,C,D+,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D,D,B-,B+,D,C+
2025,Erica Lafayette,Louisiana,SB,Senior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2025,Jasmine Matthews,Louisiana,SB,Sophomore,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2025,Jaylyn James,Louisiana,SB,Junior,B,B-,A+,B+,A,B-,B-,B,A-,A,A,B-,B+,B+,A-,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B-,A+,A-,A+,B-,A-
2025,Kamryn Jones,Louisiana,SB,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,A-,C+,A-,A-,A,C,B+
2025,Lanay Wheaton,Louisiana,SB,Senior,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2025,Nubia Benedith,Louisiana,SB,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B-,C,B,B,B-,C,B,B+,A,C-,B
2025,Skylah Travis,Louisiana,SB,Senior,B+,B,A+,B+,A+,B,B,B,A-,A+,A+,B,B+,B+,A-,A-,A,A-,A+,B+,A-,A+,A+,B,A+,A,A+,B,A+,A,A+,B-,A-
2025,Tamiah Robinson,Louisiana,SB,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Uniyah Franklin,Louisiana,SB,Sophomore,C,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2025,Brikayla Gray,Louisiana Monroe,SB,Senior,C+,C,B+,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C,B+,B+,A,C,B+
2025,Cianté Downs,Louisiana Monroe,SB,Senior,C,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,C-,C-,B,B+,D+,B-
2025,Jakayla Johnson,Louisiana Monroe,SB,Senior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,A-,A,C,B+
2025,Katlyn Manuel,Louisiana Monroe,SB,Senior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Laila Walker,Louisiana Monroe,SB,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,C+,B,C+,C,B-,B+,A-,C-,B
2025,Meloney Thames,Louisiana Monroe,SB,Junior,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B,C+,C-,C+,B-,C+,C,B-,B+,A-,D+,B
2025,Nya Valentine,Louisiana Monroe,SB,Senior,C+,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Sakyia White,Louisiana Monroe,SB,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B+,B+,C+,B+,B+,A,C,B+
2025,Autumn Smith,Louisiana Tech,CUSA,Senior,C,D+,C-,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2025,Averi Aaron,Louisiana Tech,CUSA,Freshman,C+,C-,C+,C,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Elina Syniakova,Louisiana Tech,CUSA,Freshman,C-,D,D+,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Isla Airey,Louisiana Tech,CUSA,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Jianna Morris,Louisiana Tech,CUSA,Sophomore,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Jordan Marshall,Louisiana Tech,CUSA,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C+,B,B+,A,C-,B
2025,Melissa Mwanza,Louisiana Tech,CUSA,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Paris Bradley,Louisiana Tech,CUSA,Freshman,B,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2025,Robyn Lee,Louisiana Tech,CUSA,Senior,B-,C,B+,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2025,Sydney Thomas,Louisiana Tech,CUSA,Senior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,B-,C+,C+,C-,B-,B,A-,C-,B
2025,Taylor Rietveld,Louisiana Tech,CUSA,Freshman,C+,D+,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C,B,B+,B,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,B-,B,A-,D+,B
2025,Elif Istanbulluoglu,Louisville,ACC,Sophomore,C+,D+,B+,C+,B,D+,D+,C,C-,A,A-,B,B-,B-,B-,B-,A,B,B+,B-,C+,A,B,D,B+,B,B,D+,B+,B,B+,B-,B-
2025,Imari Berry,Louisville,ACC,Freshman,A,B,A+,A,A+,B,B+,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2025,Isla Juffermans,Louisville,ACC,Freshman,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B,B,B+,B,B-,B-,B-,B+,C+,C-,C+,B-,C+,C,B-,B+,A-,C-,B
2025,Izela Arenas,Louisville,ACC,Freshman,B,C,A,B,B+,C,C,B-,C+,A+,A+,A-,B+,B+,B,B,A,A-,A,B,B,A+,A-,C-,A,B+,A-,C,A,B+,A,B,B+
2025,Ja'Leah Williams,Louisville,ACC,Junior,A,B,A+,A,A+,B,B+,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2025,Jayda Curry,Louisville,ACC,Senior,A+,A,A+,A+,A+,A-,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2025,Mackenly Randolph,Louisville,ACC,Freshman,B+,C+,A+,B+,A,C+,C+,B,B-,A+,A+,A,B+,A,B+,B+,A,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A+,B+,B+
2025,Merissah Russell,Louisville,ACC,Senior,A-,B,A+,A,A,B,B,B+,B+,A+,A+,A+,A,A,A-,A-,A,A+,A+,A,A,A+,A+,B-,A+,A,A+,B-,A+,A,A+,A,A
2025,Nyla Harris,Louisville,ACC,Junior,A-,B-,A+,A,A,B-,B,B+,B+,A+,A+,A+,A-,A,A-,A-,A,A+,A+,A-,A,A+,A,B-,A+,A,A,B-,A+,A,A+,A,A-
2025,Olivia Cochran,Louisville,ACC,Senior,A-,B,A+,A,A+,B,B,B+,B+,A+,A+,A+,A,A,A-,A,A+,A+,A+,A,A,A+,A,B-,A+,A,A,B,A,A,A,A,A
2025,Tajianna Roberts,Louisville,ACC,Freshman,A,B,A+,A,A+,B,B+,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2025,Alexa Kinas,Loyola Chicago,A10,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B-,B,C,B,B+,A,C-,B
2025,Audrey Deptula,Loyola Chicago,A10,Sophomore,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2025,Brooklyn Vaughn,Loyola Chicago,A10,Freshman,C,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2025,Emma Theodorsson,Loyola Chicago,A10,Junior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Jess Finney,Loyola Chicago,A10,Senior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2025,Kendall Hendrix,Loyola Chicago,A10,Freshman,C,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,C+,B,A-,D+,B
2025,Kira Chivers,Loyola Chicago,A10,Junior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,D+,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2025,Naelle Bernard,Loyola Chicago,A10,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2025,Rosalie Mercille,Loyola Chicago,A10,Sophomore,C+,C-,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2025,Sitori Tanin,Loyola Chicago,A10,Senior,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Thoranna Kika Hodge-Carr,Loyola Chicago,A10,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Ally Lovisolo,Loyola MD,Pat,Junior,D+,D,D-,D+,C+,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C
2025,Amandine Amorich,Loyola MD,Pat,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Avery Simmons,Loyola MD,Pat,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C,C-,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2025,Cristina Garcia,Loyola MD,Pat,Junior,D+,D,D-,D+,B-,D,D+,D+,C+,B-,B-,D,C-,C,C-,B-,B,C+,D,C,C+,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2025,Gabby Betton,Loyola MD,Pat,Freshman,C-,D+,D+,C-,B-,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D+,C,D,D+,D+,B,B+,D,B-
